run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,monitor_policy,mask_overlap,weight_kl,weight_gini,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,50,train,50,0.7,32,2,97.12228309849513,0.8125,0.5,adaptive_cells,0.51875,0.014941220927444215,0.0241044207317076,265.0,20.0,12.0,210.0,81.0,6.0,0.0,0.0,45.0,4.0,1.0,30.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,100,train,50,0.82,13,13,93.54100322433169,0.7916666666666666,0.5,adaptive_cells,0.5125,0.03033691564186974,0.06145833333333317,210.0,13.0,19.0,465.0,61.0,2.0,0.0,0.0,35.0,1.0,3.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,150,train,50,1.04,15,15,103.67037812497229,0.8125,0.5,adaptive_cells,0.5,0.026227603804894528,0.04622395833333326,379.0,23.0,9.0,219.0,104.0,9.0,0.0,0.0,54.0,2.0,4.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,200,train,50,1.12,6,6,71.48041342696162,0.8333333333333334,0.5,adaptive_cells,0.5125,0.023525407447653066,0.04355410447761199,392.0,18.0,21.0,423.0,97.0,6.0,0.0,0.0,47.0,0.0,4.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,250,train,50,1.12,14,14,121.1761578686758,0.6875,0.5,adaptive_cells,0.525,0.010186191077272633,0.0265862462006079,387.0,29.0,27.0,515.0,111.0,7.0,0.0,0.0,46.0,1.0,8.0,18.0,24.0,1.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,300,train,50,1.16,13,13,60.583197996930565,0.9166666666666666,0.5,adaptive_cells,0.5125,0.021963472690146955,0.04338619402985078,481.0,20.0,32.0,633.0,84.0,4.0,0.0,0.0,59.0,2.0,3.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,350,train,50,1.2,9,9,74.70602028093712,0.875,0.5,adaptive_cells,0.5,0.023452997595378777,0.04613095238095233,397.0,26.0,26.0,523.0,97.0,7.0,0.0,0.0,64.0,3.0,5.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,400,train,50,1.2,6,6,89.30437586213884,0.8333333333333334,0.5,adaptive_cells,0.53125,0.03040049531053716,0.0517381656804734,309.0,9.0,37.0,650.0,106.0,4.0,0.0,0.0,48.0,0.0,8.0,32.0,17.0,1.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,450,train,50,1.16,12,12,99.49887751564603,0.7916666666666666,0.5,adaptive_cells,0.51875,0.023452997595378777,0.04613095238095233,279.0,18.0,42.0,687.0,101.0,8.0,0.0,0.0,43.0,1.0,7.0,35.0,18.0,1.0,0.0,0.0,0.0,0.0,7.0,35.0,0.0,0.0,0.0,0.0
A_f0.9_cells__lamarckian__s1,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,1,500,train,50,1.4,12,12,82.53762616799095,0.7916666666666666,0.5,adaptive_cells,0.5375,0.02619282185384146,0.05382558997050135,427.0,13.0,27.0,571.0,109.0,7.0,0.0,0.0,56.0,1.0,2.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0
