run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,50,train,50,0.74,30,0,107.41708598988916,0.7708333333333334,0.5,336.0,0.0,0.0,270.0,96.0,0.0,0.0,0.0,40.0,0.0,0.0,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,100,train,50,0.72,3,3,51.89732886969844,0.9166666666666666,0.5,243.0,0.0,0.0,341.0,60.0,0.0,0.0,0.0,50.0,0.0,0.0,39.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,150,train,50,0.76,10,10,85.72700837251114,0.8333333333333334,0.5,367.0,0.0,0.0,368.0,150.0,0.0,0.0,0.0,61.0,0.0,0.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,200,train,50,0.82,5,5,69.25309990054018,0.8958333333333334,0.5,398.0,0.0,0.0,332.0,64.0,0.0,0.0,0.0,70.0,0.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,250,train,50,0.86,7,7,70.43921080668983,0.8541666666666666,0.5,247.0,0.0,0.0,267.0,123.0,0.0,0.0,0.0,58.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,300,train,50,0.9,8,8,55.22531478464366,0.8958333333333334,0.5,347.0,0.0,0.0,348.0,79.0,0.0,0.0,0.0,69.0,0.0,0.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,350,train,50,0.96,4,4,48.77786487908158,0.9166666666666666,0.5,323.0,0.0,0.0,379.0,57.0,0.0,0.0,0.0,73.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,400,train,50,1.04,10,10,58.890197592123506,0.9166666666666666,0.5,232.0,0.0,0.0,427.0,88.0,0.0,0.0,0.0,74.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,450,train,50,1.1,5,5,53.64726051206629,0.9166666666666666,0.5,301.0,0.0,0.0,354.0,51.0,0.0,0.0,0.0,75.0,0.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
C2_p3__lamarckian__s1,C2_p3__lamarckian,C2_p3,C2,lamarckian,1,500,train,50,1.52,15,15,42.271809275698544,0.9791666666666666,0.5,226.0,0.0,0.0,318.0,58.0,0.0,0.0,0.0,84.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
