population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,alloc_core_services,alloc_coalition_club,alloc_outgroup_repair,alloc_prestige_project,alloc_buffer_reserve
two_cluster,400,8,constrained_individual,191,0,0,0.2321661574096889,0.2785479535409723,0.20663819209712214,0.07190976144385014,0.2271050777753608,0.2271050777753608,0.645,0.28989303323436955,0.14001675341356287,0.3780937959385408,0.08810933194215538,0.10388708547137131
two_cluster,400,8,party,192,0,4,0.23851193302790324,0.30532922957913056,0.17102310585807065,0.1343061237210599,0.3416210689357813,0.3416210689357813,0.4975,0.3163338938166296,0.43879739544567375,0.11215605229181207,0.06687691495663128,0.06583574348925329
two_cluster,400,8,individual,192,0,4,0.2386338185987694,0.30574161437451386,0.21155523433838125,0.09418638003613261,0.3416210689357813,0.3416210689357813,0.7125,0.32685224668587864,0.43205957238484505,0.11022953042615037,0.07066269387394851,0.06019595662917742
two_cluster,400,8,score,192,0,0,0.23847657645985934,0.26202525531817017,0.23339464272447913,0.02863061259369104,0.08569730603423692,0.08569730603423692,0.8225,0.24081183740883028,0.4104971299088757,0.20465082590736183,0.06132062512222846,0.08271958165270361
two_cluster,400,8,latent_match,192,0,0,0.23847657645985934,0.26202525531817017,0.23339464272447913,0.02863061259369104,0.08569730603423692,0.08569730603423692,0.8225,0.24081183740883028,0.4104971299088757,0.20465082590736183,0.06132062512222846,0.08271958165270361
two_cluster,400,8,constrained_individual,192,0,4,0.23880552043182976,0.30137429367609897,0.21355847157887897,0.08781582209722,0.3416210689357813,0.25,0.7125,0.32397544727731464,0.423027859635375,0.12229551850933451,0.0692051239463827,0.06149605063159317
two_cluster,400,8,party,193,0,5,0.2307373962471372,0.3073969294917917,0.1540778630024827,0.153319066489309,0.4605338490609684,0.4605338490609684,0.5,0.25775122595904154,0.08930542647759757,0.4576892291871445,0.06404337198156893,0.13121074639464747
two_cluster,400,8,individual,193,0,6,0.22872296515065973,0.2840673176958368,0.21445177990316122,0.0696155377926756,0.3141945558874612,0.3141945558874612,0.795,0.2798913744312265,0.407351555444775,0.10920717673396835,0.1095500823634178,0.09399981102661228
two_cluster,400,8,score,193,0,6,0.22872296515065973,0.2840673176958368,0.21445177990316122,0.0696155377926756,0.3141945558874612,0.3141945558874612,0.795,0.2798913744312265,0.407351555444775,0.10920717673396835,0.1095500823634178,0.09399981102661228
two_cluster,400,8,latent_match,193,0,7,0.2386476725847869,0.29528589469267486,0.2312879036103156,0.06399799108235926,0.15483644336990876,0.15483644336990876,0.885,0.31173125465526386,0.40300381728754125,0.147957840413318,0.06237559040856374,0.07493149723531302
two_cluster,400,8,constrained_individual,193,0,6,0.22888492040661262,0.28125008233869253,0.21538195412223982,0.06586812821645271,0.3141945558874612,0.25,0.795,0.28086557397408995,0.40017923403024486,0.11646159487576484,0.10846058571896901,0.09403301140093127
two_cluster,400,8,party,194,0,1,0.2293275391283715,0.3164083893371203,0.14137150449541416,0.17503688484170613,0.6049117092474081,0.6049117092474081,0.4975,0.2467283931623158,0.5004716606730562,0.07524160449699951,0.10990876685071127,0.06764957481691714
two_cluster,400,8,individual,194,0,2,0.22516424412390076,0.28830054971357116,0.20151524993395548,0.08678529977961569,0.3923310210433501,0.3923310210433501,0.7275,0.2525405873970798,0.102958913500203,0.41580735259859297,0.06211673126142642,0.1665764152426978
two_cluster,400,8,score,194,0,3,0.2353199224573242,0.3153215971354873,0.22389111178901516,0.09143048534647213,0.32904600546931617,0.32904600546931617,0.875,0.2587059158482903,0.1330873157383379,0.45397086651711743,0.09203237656324872,0.06220352533300554
two_cluster,400,8,latent_match,194,0,3,0.2353199224573242,0.3153215971354873,0.22389111178901516,0.09143048534647213,0.32904600546931617,0.32904600546931617,0.875,0.2587059158482903,0.1330873157383379,0.45397086651711743,0.09203237656324872,0.06220352533300554
two_cluster,400,8,constrained_individual,194,0,2,0.22525210478788402,0.2813989579064745,0.20422115293246693,0.07717780497400759,0.3923310210433501,0.25,0.7275,0.25160263444525305,0.12110254562537548,0.4001482351340422,0.06439983047840182,0.16274675431692753
two_cluster,400,8,party,195,0,3,0.23911165264857678,0.33113479482307934,0.14616365477382806,0.18497114004925128,0.6194468609749093,0.6194468609749093,0.4975,0.2685550933763965,0.5068215666327719,0.0784233133444698,0.07514941482504724,0.07105061182131453
two_cluster,400,8,individual,195,0,0,0.23712706638752798,0.314760543580512,0.20503124719466886,0.10972929638584311,0.36057477620104667,0.36057477620104667,0.7075,0.27485518851713686,0.1328206996494076,0.4447855912869147,0.06847445496460425,0.07906406558193674
two_cluster,400,8,score,195,0,6,0.2171751826503026,0.2549885855107269,0.21432901254252873,0.040659572968198165,0.3833142690695406,0.3833142690695406,0.93,0.26857407805999406,0.34177239401399634,0.11028861291744395,0.21514754584372156,0.06421736916484415
two_cluster,400,8,latent_match,195,0,5,0.21988129964082617,0.2436093147487438,0.21519253018836343,0.02841678456038038,0.22510008187991945,0.22510008187991945,0.835,0.26759653360807706,0.1593344769591366,0.31471486050892367,0.17312235609792823,0.08523177282593457
two_cluster,400,8,constrained_individual,195,0,0,0.23688829907552134,0.30627206022594206,0.20820313987199054,0.09806892035395151,0.36057477620104667,0.25,0.7075,0.274920280638581,0.14953577973255017,0.4259956645009906,0.07008600067202121,0.07946227445585716
two_cluster,400,8,party,196,0,7,0.23383734934560763,0.2755242052741286,0.19215049341708673,0.08337371185704184,0.2128857125411617,0.2128857125411617,0.5,0.3176208789209073,0.15914998355550034,0.3601827957072105,0.06682157493204563,0.09622476688433619
two_cluster,400,8,individual,196,0,3,0.2402928942009285,0.3118121649902676,0.20049812485121846,0.11131404013904914,0.3028415233779963,0.3028415233779963,0.6425,0.33739612786716616,0.40116304505402933,0.12607966296344475,0.06470602912713114,0.07065513498822887
two_cluster,400,8,score,196,0,7,0.23415841319610947,0.26375309972773253,0.2282039267167739,0.03554917301095864,0.2128857125411617,0.2128857125411617,0.8325,0.3268463727043225,0.1665017499749657,0.3454569228965034,0.06331566337403234,0.09787929105017586
two_cluster,400,8,latent_match,196,0,7,0.23415841319610947,0.26375309972773253,0.2282039267167739,0.03554917301095864,0.2128857125411617,0.2128857125411617,0.8325,0.3268463727043225,0.1665017499749657,0.3454569228965034,0.06331566337403234,0.09787929105017586
two_cluster,400,8,constrained_individual,196,0,3,0.23998047134552436,0.30807812100190185,0.20208956122543878,0.10598855977646307,0.3028415233779963,0.25,0.6425,0.33658980715008013,0.3931845367946328,0.1332741395131267,0.06594295982318894,0.07100855671897145
two_cluster,400,8,party,197,0,2,0.24070207197846585,0.33826263994322014,0.14314150401371165,0.1951211359295085,0.838829430429323,0.838829430429323,0.5,0.34605856518200895,0.04520530748484113,0.4907111529865781,0.05913732734915227,0.05888764699741973
two_cluster,400,8,individual,197,0,7,0.23471921121560427,0.27390696476152504,0.22398625960748583,0.04992070515403921,0.2621645153784812,0.2621645153784812,0.785,0.33785483350820955,0.3568366060217046,0.13968050337618587,0.06580840673612941,0.09981965035777055
two_cluster,400,8,score,197,0,6,0.22342403540881045,0.242728304714234,0.21939988259287624,0.023328422121357772,0.14799443289826034,0.14799443289826034,0.8275,0.29854446310198657,0.1629997464628616,0.2988289554098479,0.07671698677827037,0.16290984824703356
