population,n_candidates,paradigm,total_welfare_mean,total_welfare_std,supporter_welfare_mean,supporter_welfare_std,loser_welfare_mean,loser_welfare_std,gap_mean,gap_std,lambda_winner_mean,lambda_winner_std,lambda_effective_mean,lambda_effective_std,loser_share_mean,loser_share_std,majority_welfare_mean,majority_welfare_std,minority_welfare_mean,minority_welfare_std,cluster_0_welfare_mean,cluster_0_welfare_std,cluster_1_welfare_mean,cluster_1_welfare_std,cluster_2_welfare_mean,cluster_2_welfare_std,min_utility_mean,min_utility_std,p10_utility_mean,p10_utility_std,gini_utility_mean,gini_utility_std,total_welfare_norm_mean,total_welfare_norm_std,minority_welfare_norm_mean,minority_welfare_norm_std
two_cluster,8,party,0.2312381572149259,0.0050970307505235025,0.29209692526566394,0.01983765778323206,0.16986187099350655,0.015512639558002897,0.1222350542721574,0.034115165628631094,0.430494729437983,0.18931508008530712,0.430494729437983,0.18931508008530712,0.4978,0.0021746070133820965,0.2084229599198378,0.05888993189048386,0.254053354510014,0.060095082914504654,0.2084229599198378,0.05888993189048386,0.254053354510014,0.060095082914504654,,,0.12253125659962133,0.018213152397802197,0.14967940663221146,0.017864249564125686,0.1701289862045303,0.042006542686096965,-0.0631580110123962,0.2864223485721348,0.1945988793711149,5.58417498041108
two_cluster,8,individual,0.2309900494055368,0.006348196518886415,0.2990109407597487,0.03155823158544334,0.2009812782102873,0.016162028836554026,0.09802966254946142,0.041104419238100515,0.43976946337173756,0.1954475330643966,0.43976946337173756,0.1954475330643966,0.70078,0.0766340833501889,0.22894614679681546,0.0657955961087191,0.23303395201425814,0.06632276681321772,0.22894614679681546,0.0657955961087191,0.23303395201425814,0.06632276681321772,,,0.1195426800858912,0.020949817147787084,0.14753315281151214,0.020216220982559745,0.17485285858415336,0.048173041783581436,-0.0714895136348565,0.30901063486794234,-0.10885316773169396,0.6886364487365134
two_cluster,8,score,0.22951384070458888,0.006433538962932735,0.2608761034528746,0.02586195261135219,0.22085033951294042,0.009490919691935109,0.04002576393993415,0.030120507827298033,0.23941574804532992,0.12468448386861028,0.23941574804532992,0.12468448386861028,0.81985,0.08487175832658223,0.2300149977740816,0.040420428816835746,0.22901268363509616,0.041696753983841865,0.2300149977740816,0.040420428816835746,0.22901268363509616,0.041696753983841865,,,0.1414473598898113,0.013606596331001785,0.1751180561356695,0.015314628614923517,0.11276539501851564,0.03730837441721996,-0.1168275896374583,0.3481025875916718,0.2469039728973604,4.762917462904022
two_cluster,8,latent_match,0.22885991930556548,0.0065374159628406,0.25524458439215736,0.022744441065095072,0.22259015505528554,0.008239206826040074,0.032654429336871814,0.024832856999627773,0.20472174189685718,0.10396587378382857,0.20472174189685718,0.10396587378382857,0.83947,0.08346291591679107,0.22807739674062885,0.03613916655745382,0.22964244187050215,0.0365318492384526,0.22807739674062885,0.03613916655745382,0.22964244187050215,0.0365318492384526,,,0.14474146404463556,0.012365876162291047,0.1793119280657111,0.012948267477712433,0.10285375467900805,0.03229941730151639,-0.13265083707869807,0.34369696912103764,-0.060120441273323555,0.5302981842760585
two_cluster,8,constrained_individual,0.23090648502332486,0.005762081492740491,0.2834565234151648,0.020737504871321474,0.20767554776261252,0.010744919453865338,0.07578097565255226,0.025164072461710266,0.43976946337173756,0.1954475330643966,0.23703912973612196,0.03839866077519722,0.70078,0.0766340833501889,0.23025778752547488,0.050143048981525336,0.23155518252117488,0.05032520275611342,0.23025778752547488,0.050143048981525336,0.23155518252117488,0.05032520275611342,,,0.1363235288708597,0.009366616194856861,0.16525123880516882,0.006735530893212196,0.13906243602848548,0.023633242287894506,-0.0739882465658645,0.3031911098152682,-0.10290769722021334,0.6255950108349355
two_cluster,8,random_winner,0.2314484128851009,0.008964681725401541,0.3174179279960517,0.061418586469860086,0.21960784158819743,0.015260990881637883,0.09802004508821995,0.059935434337180175,0.5140293572836847,0.22584954533928264,0.5140293572836847,0.22584954533928264,0.87473,0.1038452572330542,0.23142667544247242,0.07223941818072994,0.23147015032772936,0.072572265081002,0.23142667544247242,0.07223941818072994,0.23147015032772936,0.072572265081002,,,0.11294045956463304,0.027691654757360948,0.1436716032326034,0.02807685512257461,0.18423075028341904,0.06979535540274028,0.0,0.0,0.0,0.0
two_cluster,8,utilitarian,0.2678467614011802,0.00469246722318035,,,,,,,,,,,,,0.26598480258561596,0.21091661558442965,0.26970872021674436,0.209202704227649,0.26598480258561596,0.21091661558442965,0.26970872021674436,0.209202704227649,,,0.006478514705994674,0.004714801598013851,0.026552519535424444,0.016355310120254162,0.49581983025913395,0.043920174864417454,1.0,0.0,1.0,0.0
two_cluster,8,egalitarian,0.2,1.0361325144370714e-16,,,,,,,,,,,,,0.2,6.70476209017575e-17,0.2,2.1757574161627034e-16,0.2,6.70476209017575e-17,0.2,2.1757574161627034e-16,,,0.19999999999999984,4.929233870145289e-16,0.19999999999999993,3.1357974952663633e-16,1.1990408665951691e-16,4.355579770000505e-16,-0.983579489614563,0.5022869227158162,0.14071320788766517,3.3950824890085913
