run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,monitor_policy,mask_overlap,weight_kl,weight_gini,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,50,train,50,0.66,33,3,93.62262228535256,0.8333333333333334,0.5,static,0.475,0.0,0.0,158.0,174.0,133.0,117.0,40.0,0.0,0.0,0.0,21.0,23.0,16.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,100,train,50,0.66,9,9,46.70793911172258,0.9583333333333334,0.5,static,0.525,0.0,0.0,223.0,197.0,186.0,247.0,87.0,0.0,0.0,0.0,26.0,20.0,22.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,150,train,50,0.74,14,14,102.24584609257454,0.7708333333333334,0.5,static,0.48125,0.0,0.0,198.0,237.0,333.0,177.0,116.0,0.0,0.0,0.0,21.0,14.0,25.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,200,train,50,0.76,16,16,81.94483153140436,0.8125,0.5,static,0.475,0.0,0.0,327.0,314.0,152.0,313.0,165.0,0.0,0.0,0.0,26.0,25.0,15.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,250,train,50,0.74,13,13,86.6651226024523,0.7916666666666666,0.5,static,0.5375,0.0,0.0,257.0,254.0,290.0,152.0,125.0,0.0,0.0,0.0,20.0,31.0,20.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,300,train,50,0.76,13,13,50.87448689857411,0.9375,0.5,static,0.5,0.0,0.0,236.0,333.0,250.0,246.0,140.0,0.0,0.0,0.0,34.0,24.0,23.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,350,train,50,0.74,16,16,111.146906045782,0.7708333333333334,0.5,static,0.475,0.0,0.0,205.0,187.0,259.0,258.0,184.0,0.0,0.0,0.0,15.0,24.0,17.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,400,train,50,0.74,11,11,91.06470248095934,0.75,0.5,static,0.48125,0.0,0.0,247.0,393.0,229.0,237.0,117.0,0.0,0.0,0.0,19.0,28.0,23.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,450,train,50,0.78,13,13,94.87863370552229,0.7708333333333334,0.5,static,0.50625,0.0,0.0,260.0,255.0,269.0,293.0,84.0,0.0,0.0,0.0,18.0,30.0,13.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0
C4__baldwinian__s1,C4__baldwinian,C4,C4,baldwinian,1,500,train,44,1.1818181818181819,17,23,78.94861092619735,0.7916666666666666,0.5,static,0.475,0.0,0.0,344.0,201.0,208.0,212.0,123.0,0.0,0.0,0.0,31.0,14.0,19.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0
