population,n_candidates,paradigm,total_welfare_mean,total_welfare_std,supporter_welfare_mean,supporter_welfare_std,loser_welfare_mean,loser_welfare_std,gap_mean,gap_std,lambda_winner_mean,lambda_winner_std,lambda_effective_mean,lambda_effective_std,loser_share_mean,loser_share_std,majority_welfare_mean,majority_welfare_std,minority_welfare_mean,minority_welfare_std,cluster_0_welfare_mean,cluster_0_welfare_std,cluster_1_welfare_mean,cluster_1_welfare_std,cluster_2_welfare_mean,cluster_2_welfare_std,min_utility_mean,min_utility_std,p10_utility_mean,p10_utility_std,gini_utility_mean,gini_utility_std,total_welfare_norm_mean,total_welfare_norm_std,minority_welfare_norm_mean,minority_welfare_norm_std
two_cluster,12,egalitarian,0.2,4.8797026030529964e-17,,,,,,,,,,,,,0.2,4.3125246617174473e-17,0.2,6.342754655202181e-17,0.2,6.342754655202181e-17,0.2,4.3125246617174473e-17,,,0.1999999999999999,6.02178990835631e-17,0.19999999999999996,3.905356430919096e-17,7.327471962526034e-17,1.2245541823322746e-16,-3.3689286231653477,62.36791788642041,0.8384895699861427,0.9786188435161777
three_cluster,6,party,0.22865305687610935,0.00495549742293796,0.2751724603674811,0.016993039168202006,0.18045038753358292,0.01635322120152935,0.09472207283389818,0.031793806871471396,0.46828555828518004,0.2328025041388231,0.46828555828518004,0.2328025041388231,0.49085,0.007931365938888827,0.23556974511669762,0.058979578458352847,0.2231454648864613,0.05655128695545928,0.2231454648864613,0.05655128695545928,0.23556974511669762,0.058979578458352847,0.22583486437422887,0.006909924152958074,0.12454430365481471,0.020946405822351938,0.15566403125916478,0.019358102851480947,0.14556839567085628,0.04068143118146965,0.8480993870620646,2.347018270713217,-8.20038851648655,193.2203833543502
three_cluster,6,individual,0.2294090980172634,0.005270985572514142,0.27836320029413925,0.030300142367399356,0.2034810901368216,0.015119062005367034,0.0748821101573176,0.042160375302316554,0.4673626269347107,0.208231094623531,0.4673626269347107,0.208231094623531,0.651675,0.07222304729520945,0.22809028961555025,0.05804378764370119,0.23288597776549647,0.05636301221537793,0.23288597776549647,0.05636301221537793,0.22809028961555025,0.05804378764370119,0.22509295532422344,0.0075504587348801475,0.1261717592658818,0.02072298730479899,0.15864481553704612,0.021346569274411947,0.14110283523872819,0.04843840300143924,0.903736726452227,3.4173220902971586,-23.342957084654277,185.53101237102604
three_cluster,6,score,0.2274837593327546,0.006979159979736668,0.25214151863299805,0.024397618653989987,0.21762663994534134,0.012083950770200446,0.03451487868765675,0.03165362357232729,0.48933075798035836,0.2227429282585923,0.48933075798035836,0.2227429282585923,0.7382000000000001,0.10077232063449075,0.22862195235106522,0.04104395832557308,0.226669469677025,0.04139260022424696,0.226669469677025,0.04139260022424696,0.22862195235106522,0.04104395832557308,0.22683595260759254,0.008918535709686252,0.13797239758926558,0.01858403747793075,0.17268924919176612,0.020011571272484444,0.1065587731294349,0.044276770709578646,0.64539108015421,2.327779292184222,-12.098269671152382,176.77161806907574
three_cluster,6,latent_match,0.22728591015272465,0.006906237429997494,0.2489447577566255,0.020318720734221238,0.218043355058202,0.011979722301627044,0.0309014026984235,0.02682592930776321,0.4740855017091883,0.21881691009453086,0.4740855017091883,0.21881691009453086,0.7339,0.10872558358202787,0.22508557083298483,0.037908791594150386,0.22969616531618142,0.03775031017460532,0.22969616531618142,0.03775031017460532,0.22508557083298483,0.037908791594150386,0.22686607846529058,0.008634089652943457,0.1404115043259746,0.017049942552742944,0.17519273035408855,0.018170930870719637,0.10098083303612945,0.039306381234354405,0.6820552477718056,2.335339914880031,-11.885500772015938,176.78403737063977
three_cluster,6,random_winner,0.2295683435169102,0.007740595916223315,0.29914872207699666,0.047281230309052236,0.21484295735803752,0.013005524897906021,0.08430576471895915,0.04858460467179055,0.5198708517797889,0.21810787667834555,0.5198708517797889,0.21810787667834555,0.820975,0.11623453247810672,0.2447704921823584,0.06562191793746039,0.21730065337107884,0.061927643380776276,0.21730065337107884,0.061927643380776276,0.2447704921823584,0.06562191793746039,0.22369942647767652,0.010369673474029648,0.11876928211555678,0.021862121751030916,0.15174014781994638,0.022392723723331617,0.1585537673868598,0.054081786285834696,0.0,0.0,0.0,0.0
three_cluster,6,utilitarian,0.2242685955709999,0.0017611335258157267,,,,,,,,,,,,,0.22561566366467692,0.0029022755406907827,0.22499042460052768,0.0027233388420742667,0.22499042460052768,0.0027233388420742667,0.22561566366467692,0.0029022755406907827,0.22013080132459045,0.002358956005812452,0.1637984184691142,0.007837612043637972,0.20330947616498096,0.0019528549117203654,0.03797123063207564,0.0014904861306397857,1.0,0.0,1.0,0.0
three_cluster,6,egalitarian,0.2,3.690214963313832e-17,,,,,,,,,,,,,0.2,6.55986960712409e-17,0.2,5.599963086415337e-17,0.2,5.599963086415337e-17,0.2,6.55986960712409e-17,0.2,3.3241209188218454e-17,0.1999999999999999,1.3731227045378289e-16,0.19999999999999996,7.880142786023727e-17,8.881784197001253e-17,1.6092528983590677e-16,3.129372082175891,18.11793364531884,16.17807047596944,131.52123669020034
three_cluster,8,party,0.228934807280965,0.004522569015613657,0.27840811292246287,0.01356077469039056,0.17764452974347558,0.012873139455842087,0.10076358317898727,0.024854601549257716,0.4994941641706309,0.2144451504672683,0.4994941641706309,0.2144451504672683,0.491175,0.00625080802857527,0.22157410813952105,0.059602555174366106,0.23757408898805224,0.05997920260580066,0.23757408898805224,0.05997920260580066,0.22157410813952105,0.059602555174366106,0.22637764214967843,0.00656995600632937,0.12071040449714975,0.01800826842780327,0.15163475754348196,0.01561735242935751,0.15331970857109445,0.032412008136109165,-1.199791827257615,20.204989962947113,2.658765261586993,16.537577343504687
three_cluster,8,individual,0.22882691638206665,0.005594123217672315,0.28361224043463035,0.031072593480875824,0.20594171942438172,0.011317227097170255,0.07767052101024861,0.03912762745484865,0.4790596891515621,0.2344128584178198,0.4790596891515621,0.2344128584178198,0.70485,0.05531911555199115,0.23732486969757574,0.05873040065520271,0.22210414320652258,0.060293619238426764,0.22210414320652258,0.060293619238426764,0.23732486969757574,0.05873040065520271,0.2252765561021366,0.0069987617477247676,0.12117677156929686,0.021970133059731365,0.15395111762137234,0.02063340972533984,0.14893634883182355,0.04545738907529218,0.8275600230344198,4.179338496721466,-0.44227652109946797,18.973286792203364
