population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,majority_welfare,minority_welfare,cluster_0_welfare,cluster_1_welfare,cluster_2_welfare,min_utility,p10_utility,gini_utility,total_welfare_norm,minority_welfare_norm,alloc_public_good,alloc_majority_pork,alloc_minority_pork,alloc_prestige,alloc_periphery_buffer
two_cluster,400,6,egalitarian,4,0,-1,0.19999999999999996,,,,,,,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,,0.19999999999999984,0.19999999999999993,2.220446049250313e-16,-1.8848375528675618,2.6826405787939924,0.19999999999999993,0.2,0.1999999999999999,0.2000000000000001,0.2
two_cluster,400,6,party,5,0,4,0.2343821376376478,0.3022098837680031,0.16655439150729257,0.13565549226071055,0.5286395558301042,0.5286395558301042,0.5,0.30204193148816144,0.16672234378713427,0.16672234378713427,0.30204193148816144,,0.11373422631195221,0.1412914342518701,0.18575252944842724,0.3308960231877601,2.039453013036318,0.29718670901421923,0.10973852245491447,0.418444620970359,0.08102170994931421,0.09360843761119306
two_cluster,400,6,individual,5,0,4,0.2355167533596274,0.31669721881261703,0.19598277204237224,0.12071444677024479,0.5286395558301042,0.5286395558301042,0.6725,0.3061781176927152,0.16485538902653957,0.16485538902653957,0.3061781176927152,,0.1079326816253363,0.13740697313787603,0.1931358685520348,0.21559417387571383,2.072251844980179,0.3038272797964796,0.10356385537279066,0.4260832735272011,0.07985535240165846,0.08667023890187019
two_cluster,400,6,score,5,0,3,0.2248871070029873,0.2817529504653139,0.21620154589779045,0.06555140456752345,0.6678219519347341,0.6678219519347341,0.8675,0.29402329665241705,0.15575091735355756,0.15575091735355756,0.29402329665241705,,0.10871827452781617,0.13690180351096856,0.1928331198671165,1.2957994440047862,2.2322000358215326,0.22556321907542368,0.1052295858375235,0.4206531116521473,0.07109089338982812,0.17746319004507743
two_cluster,400,6,latent_match,5,0,3,0.2248871070029873,0.2817529504653139,0.21620154589779045,0.06555140456752345,0.6678219519347341,0.6678219519347341,0.8675,0.29402329665241705,0.15575091735355756,0.15575091735355756,0.29402329665241705,,0.10871827452781617,0.13690180351096856,0.1928331198671165,1.2957994440047862,2.2322000358215326,0.22556321907542368,0.1052295858375235,0.4206531116521473,0.07109089338982812,0.17746319004507743
two_cluster,400,6,random_winner,5,0,0,0.23763828515383628,0.316684421217027,0.2368398393350162,0.0798445818820108,0.24601118845034106,0.24601118845034106,0.99,0.19246574757060167,0.2828108227370709,0.2828108227370709,0.19246574757060167,,0.12806999789665255,0.16650534872803605,0.13471218148561626,-0.0,-0.0,0.34150522816242623,0.3667025361677688,0.1540453970328465,0.0659152598109413,0.07183157882601716
two_cluster,400,6,utilitarian,5,0,-1,0.22779789032279646,,,,,,,0.2297063374195435,0.22588944322604937,0.22588944322604937,0.2297063374195435,,0.1532408986918825,0.20554345210840275,0.04168684218049701,1.0,1.0,0.24362893787132878,0.2658835163919731,0.2715324199031712,0.10456543289689624,0.11438969293663068
two_cluster,400,6,egalitarian,5,0,-1,0.19999999999999996,,,,,,,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,,0.19999999999999984,0.19999999999999993,0.0,3.8248755055145622,1.4548281058619899,0.20000000000000007,0.19999999999999987,0.19999999999999993,0.20000000000000007,0.2
two_cluster,400,6,party,6,0,0,0.22610043831536772,0.29165902134392313,0.1605418552868123,0.13111716605711082,0.4007019366448228,0.4007019366448228,0.5,0.29166853070266957,0.1605323459280659,0.1605323459280659,0.29166853070266957,,0.13329922214926374,0.14705289723062984,0.18080764267769145,1.063171102408208,1.9520442373581637,0.20793210308756108,0.1306761272080514,0.44016554924663276,0.14280523541737192,0.0784209850403829
two_cluster,400,6,individual,6,0,0,0.2261216046299973,0.2931315425735985,0.1610922559852218,0.13203928658837671,0.4007019366448228,0.4007019366448228,0.5075,0.29202941160449464,0.16021379765550006,0.16021379765550006,0.29202941160449464,,0.13288677378740119,0.14673147166668912,0.18170775934403371,1.0612544932250463,1.956523627954696,0.20756947461557151,0.13011792647565215,0.44123362196875593,0.142940782335545,0.07813819460447542
