run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,monitor_policy,expected_penalty_per_defection,realised_enforcement,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
A_f0.7_move__lamarckian__s1,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,1,0.5,0.7,6.0,0,adaptive_move,3.0,0.38786565547128926,59,0.5534859154929577,0.0930789466583192,0.1577201637286552,1800,0,45,523,503,478,503,0
A_f0.7_move__lamarckian__s2,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,2,0.5,0.7,6.0,0,adaptive_move,3.0,0.42035742035742035,59,0.5394894366197184,0.08280823571635823,0.14477281223621877,1800,0,50,478,458,428,458,0
A_f0.7_move__lamarckian__s3,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,3,0.5,0.7,6.0,0,adaptive_move,3.0,0.4043494286767416,59,0.5431866197183098,0.0840591513433201,0.14862444775438827,1800,0,48,507,487,459,487,0
A_f0.7_move__lamarckian__s4,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,4,0.5,0.7,6.0,0,adaptive_move,3.0,0.4008097165991903,59,0.5461619718309859,0.0827911817460993,0.14833285960009945,1800,0,50,533,513,483,513,0
A_f0.7_move__lamarckian__s5,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,5,0.5,0.7,6.0,0,adaptive_move,3.0,0.3677789738069609,59,0.5533802816901409,0.08368143498526943,0.15003895521184674,1800,0,42,463,443,421,443,0
A_f0.7_move__lamarckian__s6,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,6,0.5,0.7,6.0,0,adaptive_move,3.0,0.4115566037735849,59,0.5434507042253521,0.08389078908116161,0.15119142257513277,1800,0,45,492,472,447,472,0
A_f0.7_move__lamarckian__s7,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,7,0.5,0.7,6.0,0,adaptive_move,3.0,0.40588024381498744,59,0.5429929577464789,0.09485459755421383,0.16361099973027554,1800,0,50,544,524,494,524,0
A_f0.7_move__lamarckian__s8,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,8,0.5,0.7,6.0,0,adaptive_move,3.0,0.4045138888888889,59,0.5465845070422535,0.08809798174926338,0.15186618074876124,1800,0,30,524,504,494,504,0
A_f0.7_move__lamarckian__s9,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,9,0.5,0.7,6.0,0,adaptive_move,3.0,0.39939255884586183,59,0.5452816901408452,0.08506789190184898,0.1478618529310924,1800,0,50,489,469,439,469,0
A_f0.7_move__lamarckian__s10,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,10,0.5,0.7,6.0,0,adaptive_move,3.0,0.37337782721542456,59,0.5462147887323944,0.08485613286712601,0.14920016000766978,1800,0,50,466,446,416,446,0
A_f0.7_move__lamarckian__s11,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,11,0.5,0.7,6.0,0,adaptive_move,3.0,0.387187751813054,59,0.5419542253521128,0.0787507900805417,0.14147714009582862,1800,0,41,453,433,412,433,0
A_f0.7_move__lamarckian__s12,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,12,0.5,0.7,6.0,0,adaptive_move,3.0,0.4010882238631947,59,0.5397359154929579,0.08428412850168276,0.1506518084148685,1800,0,43,484,464,441,464,0
A_f0.7_move__lamarckian__s13,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,13,0.5,0.7,6.0,0,adaptive_move,3.0,0.4141884629165174,59,0.5416197183098591,0.09216699907236979,0.15724550566156517,1800,0,50,543,523,493,523,0
A_f0.7_move__lamarckian__s14,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,14,0.5,0.7,6.0,0,adaptive_move,3.0,0.3920985556499575,59,0.5447887323943661,0.08213018137062145,0.14414422471216365,1800,0,50,443,423,393,423,0
A_f0.7_move__lamarckian__s15,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,15,0.5,0.7,6.0,0,adaptive_move,3.0,0.4163353812793639,59,0.5360211267605633,0.07661300096767226,0.13736674793967815,1800,0,50,528,508,478,508,0
A_f0.7_move__lamarckian__s16,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,16,0.5,0.7,6.0,0,adaptive_move,3.0,0.40567428150331614,59,0.5499999999999999,0.08268834945493776,0.14875583971892972,1800,0,50,473,453,423,453,0
A_f0.7_move__lamarckian__s17,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,17,0.5,0.7,6.0,0,adaptive_move,3.0,0.40648072190319934,59,0.5432570422535211,0.08637419888482754,0.15077397074464416,1800,0,50,515,495,465,495,0
A_f0.7_move__lamarckian__s18,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,18,0.5,0.7,6.0,0,adaptive_move,3.0,0.4195668986852282,59,0.5470422535211269,0.08732121559740544,0.1533591870628136,1800,0,50,512,492,462,492,0
A_f0.7_move__lamarckian__s19,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,19,0.5,0.7,6.0,0,adaptive_move,3.0,0.40805946791862285,59,0.5424471830985914,0.08425448236013587,0.14702342639789462,1800,0,50,485,465,435,465,0
A_f0.7_move__lamarckian__s20,A_f0.7_move__lamarckian,A_f0.7_move,A,lamarckian,20,0.5,0.7,6.0,0,adaptive_move,3.0,0.3934169278996865,59,0.5417781690140845,0.08504120898743367,0.1480966866981035,1800,0,39,492,472,453,472,0
