run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,monitor_policy,expected_penalty_per_defection,realised_enforcement,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
A_f0.7_cells__baldwinian__s1,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,1,0.5,0.7,6.0,0,adaptive_cells,3.0,0.4679841897233202,59,0.5144718309859155,0.02530896722635646,0.046195282010556254,1800,0,50,616,596,566,0,0
A_f0.7_cells__baldwinian__s2,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,2,0.5,0.7,6.0,0,adaptive_cells,3.0,0.4493797519007603,59,0.5057746478873238,0.0236998423586667,0.04399521094352329,1800,0,50,680,660,630,0,0
A_f0.7_cells__baldwinian__s3,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,3,0.5,0.7,6.0,0,adaptive_cells,3.0,0.4950455806579469,59,0.5081690140845071,0.025819189045124858,0.04844781772565234,1800,0,50,684,664,634,0,0
A_f0.7_cells__baldwinian__s4,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,4,0.5,0.7,6.0,0,adaptive_cells,3.0,0.43715194908512334,59,0.5111267605633802,0.02290557037835218,0.04294454877650376,1800,0,50,654,634,604,0,0
A_f0.7_cells__baldwinian__s5,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,5,0.5,0.7,6.0,0,adaptive_cells,3.0,0.45573122529644267,59,0.5111267605633804,0.02432650342538243,0.0453396861427344,1800,0,50,635,615,585,0,0
A_f0.7_cells__baldwinian__s6,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,6,0.5,0.7,6.0,0,adaptive_cells,3.0,0.4560370214556163,59,0.5077640845070422,0.023064744089630943,0.042906889730779066,1800,0,50,669,649,619,0,0
A_f0.7_cells__baldwinian__s7,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,7,0.5,0.7,6.0,0,adaptive_cells,3.0,0.4393479909021986,59,0.5123591549295774,0.0234600585920541,0.04496779506386598,1800,0,50,682,662,632,0,0
A_f0.7_cells__baldwinian__s8,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,8,0.5,0.7,6.0,0,adaptive_cells,3.0,0.44436118396403146,59,0.5207042253521128,0.024742825529357956,0.04652860315394666,1800,0,50,710,690,660,0,0
A_f0.7_cells__baldwinian__s9,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,9,0.5,0.7,6.0,0,adaptive_cells,3.0,0.4666392092257002,59,0.514524647887324,0.024541419424530364,0.04472163521563255,1800,0,50,638,618,588,0,0
A_f0.7_cells__baldwinian__s10,A_f0.7_cells__baldwinian,A_f0.7_cells,A,baldwinian,10,0.5,0.7,6.0,0,adaptive_cells,3.0,0.44532224532224535,59,0.5042429577464789,0.023085301787318647,0.04237985934646116,1800,0,50,646,626,596,0,0
