run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,expected_penalty_per_defection,realised_enforcement,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
C3_f0.9__lamarckian__s1,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,1,0.5,0.9,6.0,0,3.0,0.2530842439196334,1800,0,50,430,410,380,410,0
C3_f0.9__lamarckian__s2,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,2,0.5,0.9,6.0,0,3.0,0.27326007326007323,1800,0,44,456,436,412,436,0
C3_f0.9__lamarckian__s3,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,3,0.5,0.9,6.0,0,3.0,0.27075306479859895,1800,0,35,440,420,405,420,0
C3_f0.9__lamarckian__s4,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,4,0.5,0.9,6.0,0,3.0,0.3058694859642727,1800,0,41,437,417,396,417,0
C3_f0.9__lamarckian__s5,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,5,0.5,0.9,6.0,0,3.0,0.27352221056313397,1800,0,46,475,455,429,455,0
C3_f0.9__lamarckian__s6,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,6,0.5,0.9,6.0,0,3.0,0.3043968432919955,1800,0,43,432,412,389,412,0
C3_f0.9__lamarckian__s7,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,7,0.5,0.9,6.0,0,3.0,0.2748517614230903,1800,0,33,432,412,399,412,0
C3_f0.9__lamarckian__s8,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,8,0.5,0.9,6.0,0,3.0,0.25380542686962276,1800,0,46,420,400,374,400,0
C3_f0.9__lamarckian__s9,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,9,0.5,0.9,6.0,0,3.0,0.2871985157699443,1800,0,50,422,402,372,402,0
C3_f0.9__lamarckian__s10,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,10,0.5,0.9,6.0,0,3.0,0.29530685920577615,1800,0,50,459,439,409,439,0
C3_f0.9__lamarckian__s11,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,11,0.5,0.9,6.0,0,3.0,0.2988871224165342,1800,0,43,424,404,381,404,0
C3_f0.9__lamarckian__s12,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,12,0.5,0.9,6.0,0,3.0,0.2933730454206999,1800,0,40,432,412,392,412,0
C3_f0.9__lamarckian__s13,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,13,0.5,0.9,6.0,0,3.0,0.27378027378027375,1800,0,45,437,417,392,417,0
C3_f0.9__lamarckian__s14,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,14,0.5,0.9,6.0,0,3.0,0.32517182130584193,1800,0,50,431,411,381,411,0
C3_f0.9__lamarckian__s15,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,15,0.5,0.9,6.0,0,3.0,0.2717948717948718,1800,0,47,462,442,415,442,0
C3_f0.9__lamarckian__s16,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,16,0.5,0.9,6.0,0,3.0,0.284992784992785,1800,0,47,428,408,381,408,0
C3_f0.9__lamarckian__s17,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,17,0.5,0.9,6.0,0,3.0,0.2904761904761905,1800,0,40,416,396,376,396,0
C3_f0.9__lamarckian__s18,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,18,0.5,0.9,6.0,0,3.0,0.28065498857578064,1800,0,44,432,412,388,412,0
C3_f0.9__lamarckian__s19,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,19,0.5,0.9,6.0,0,3.0,0.30368098159509205,1800,0,46,504,484,458,484,0
C3_f0.9__lamarckian__s20,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,20,0.5,0.9,6.0,0,3.0,0.2977308294209703,1800,0,44,419,399,375,399,0
C3_f0.9__lamarckian__s21,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,21,0.5,0.9,6.0,0,3.0,0.27535235476108627,1800,0,38,449,429,411,429,0
C3_f0.9__lamarckian__s22,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,22,0.5,0.9,6.0,0,3.0,0.2737388724035608,1800,0,39,406,386,367,386,0
C3_f0.9__lamarckian__s23,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,23,0.5,0.9,6.0,0,3.0,0.3132443161313605,1800,0,39,447,427,408,427,0
C3_f0.9__lamarckian__s24,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,24,0.5,0.9,6.0,0,3.0,0.2914156626506024,1800,0,41,432,412,391,412,0
C3_f0.9__lamarckian__s25,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,25,0.5,0.9,6.0,0,3.0,0.3057982525814138,1800,0,32,420,400,388,400,0
C3_f0.9__lamarckian__s26,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,26,0.5,0.9,6.0,0,3.0,0.2836984775343483,1800,0,41,405,385,364,385,0
C3_f0.9__lamarckian__s27,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,27,0.5,0.9,6.0,0,3.0,0.2884270870655679,1800,0,47,406,386,359,386,0
C3_f0.9__lamarckian__s28,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,28,0.5,0.9,6.0,0,3.0,0.28600133958472873,1800,0,42,455,435,413,435,0
C3_f0.9__lamarckian__s29,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,29,0.5,0.9,6.0,0,3.0,0.2777981651376147,1800,0,37,449,429,412,429,0
C3_f0.9__lamarckian__s30,C3_f0.9__lamarckian,C3_f0.9,C3,lamarckian,30,0.5,0.9,6.0,0,3.0,0.2821576763485477,1800,0,50,419,399,369,399,0
