run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,monitor_policy,expected_penalty_per_defection,realised_enforcement,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
A_f0.7_blind__baldwinian__s20,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,20,0.5,0.7,6.0,0,adaptive_blind,3.0,0.49222126188418325,59,0.5757570422535211,0.7106143746759797,0.47474963067185494,1800,0,50,671,651,621,0,0
A_f0.7_blind__baldwinian__s21,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,21,0.5,0.7,6.0,0,adaptive_blind,3.0,0.5070745697896749,59,0.583661971830986,0.7278447005825168,0.4912809435254957,1800,0,50,693,673,643,0,0
A_f0.7_blind__baldwinian__s22,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,22,0.5,0.7,6.0,0,adaptive_blind,3.0,0.484860883797054,59,0.5851760563380282,0.7060410643620557,0.4807334141634029,1800,0,50,682,662,632,0,0
A_f0.7_blind__baldwinian__s23,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,23,0.5,0.7,6.0,0,adaptive_blind,3.0,0.4956383822363204,59,0.5890669014084506,0.7339629319809701,0.49163182826172475,1800,0,50,688,668,638,0,0
A_f0.7_blind__baldwinian__s24,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,24,0.5,0.7,6.0,0,adaptive_blind,3.0,0.4911340206185567,59,0.5805105633802817,0.7015089839114143,0.47592068550281597,1800,0,50,633,613,583,0,0
A_f0.7_blind__baldwinian__s25,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,25,0.5,0.7,6.0,0,adaptive_blind,3.0,0.4870304114490161,59,0.5769014084507043,0.7348683540480795,0.48430671848009205,1800,0,50,612,592,562,0,0
A_f0.7_blind__baldwinian__s26,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,26,0.5,0.7,6.0,0,adaptive_blind,3.0,0.5182804339092005,59,0.5848415492957747,0.7373650002432439,0.49252587867504555,1800,0,50,608,588,558,0,0
A_f0.7_blind__baldwinian__s27,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,27,0.5,0.7,6.0,0,adaptive_blind,3.0,0.5183202964182791,59,0.5782922535211268,0.7227317087510812,0.48329282711766514,1800,0,50,625,605,575,0,0
A_f0.7_blind__baldwinian__s28,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,28,0.5,0.7,6.0,0,adaptive_blind,3.0,0.5165639445300462,59,0.5870422535211267,0.7317322799150313,0.4940094345517829,1800,0,50,677,657,627,0,0
A_f0.7_blind__baldwinian__s29,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,29,0.5,0.7,6.0,0,adaptive_blind,3.0,0.5225563909774437,59,0.5806338028169014,0.7138898266789424,0.4783527582181086,1800,0,50,689,669,639,0,0
A_f0.7_blind__baldwinian__s30,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,30,0.5,0.7,6.0,0,adaptive_blind,3.0,0.5328435609334485,59,0.5833802816901408,0.7478954123633744,0.49658538152794146,1800,0,50,597,577,547,0,0
