run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,monitor_policy,mask_overlap,weight_kl,weight_gini,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,50,train,50,0.7,31,1,98.76347876888343,0.7708333333333334,0.5,adaptive_blind,0.51875,0.6669649254692792,0.46344726562499994,176.0,24.0,60.0,268.0,91.0,13.0,0.0,0.0,28.0,5.0,10.0,33.0,21.0,2.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,100,train,50,0.82,13,13,53.73740585072861,0.9166666666666666,0.5,adaptive_blind,0.6125,0.9736598601279645,0.618255285152409,180.0,40.0,72.0,353.0,79.0,15.0,0.0,0.0,31.0,5.0,7.0,34.0,19.0,2.0,0.0,0.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,150,train,44,0.9090909090909091,16,22,110.244582312698,0.8125,0.5,adaptive_blind,0.60625,0.9370059871597363,0.6115959709709706,259.0,63.0,87.0,465.0,92.0,9.0,0.0,0.0,31.0,4.0,10.0,41.0,12.0,1.0,0.0,0.0,0.0,0.0,10.0,41.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,200,train,50,1.22,24,18,80.59950165814509,0.7916666666666666,0.5,adaptive_blind,0.59375,0.9112202496227,0.5753350815850813,232.0,43.0,72.0,439.0,55.0,16.0,0.0,0.0,36.0,5.0,7.0,41.0,20.0,2.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,250,train,50,1.24,19,19,82.50656034172167,0.8125,0.5,adaptive_blind,0.5875,0.9195810984340264,0.6072832406471185,294.0,57.0,80.0,505.0,132.0,24.0,0.0,0.0,38.0,1.0,11.0,32.0,25.0,2.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,300,train,50,1.22,19,19,56.99306472981833,0.9375,0.5,adaptive_blind,0.55625,0.9122621207565856,0.5837626689189188,325.0,72.0,85.0,450.0,59.0,13.0,0.0,0.0,32.0,8.0,12.0,32.0,17.0,4.0,0.0,0.0,0.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,350,train,50,1.4,17,17,52.981286070165254,0.9375,0.5,adaptive_blind,0.65,0.8313118690294425,0.5701659038901603,354.0,43.0,84.0,426.0,34.0,4.0,0.0,0.0,43.0,4.0,15.0,29.0,16.0,1.0,0.0,0.0,0.0,0.0,15.0,29.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,400,train,49,1.5714285714285714,18,19,95.5829823245503,0.7916666666666666,0.5,adaptive_blind,0.61875,0.8381970589868741,0.5972204773869347,287.0,43.0,87.0,527.0,43.0,3.0,0.0,0.0,34.0,8.0,13.0,37.0,14.0,1.0,0.0,0.0,0.0,0.0,13.0,37.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,450,train,50,1.42,14,13,73.79106679350053,0.9166666666666666,0.5,adaptive_blind,0.6,0.9276696268073883,0.5967815170940169,403.0,62.0,97.0,491.0,44.0,8.0,0.0,0.0,54.0,3.0,11.0,21.0,17.0,4.0,0.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0
A_f0.7_blind__baldwinian__s1,A_f0.7_blind__baldwinian,A_f0.7_blind,A,baldwinian,1,500,train,47,1.4042553191489362,17,20,84.16886586101623,0.8541666666666666,0.5,adaptive_blind,0.60625,0.8638222924177039,0.5934006008359456,342.0,74.0,83.0,464.0,93.0,16.0,0.0,0.0,40.0,6.0,13.0,30.0,23.0,1.0,0.0,0.0,0.0,0.0,13.0,30.0,0.0,0.0,0.0,0.0
