run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,monitor_policy,mask_overlap,weight_kl,weight_gini,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,50,train,50,0.68,35,5,88.338375795371,0.7916666666666666,0.5,adaptive_cells,0.5,0.030353479879656114,0.04655877976190492,295.0,15.0,8.0,174.0,113.0,2.0,0.0,0.0,39.0,4.0,2.0,32.0,22.0,2.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,100,train,50,0.7,10,10,64.79336126891884,0.8958333333333334,0.5,adaptive_cells,0.50625,0.04098725230021273,0.06489613702623909,368.0,15.0,25.0,495.0,51.0,4.0,0.0,0.0,52.0,0.0,5.0,38.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,150,train,50,0.9,21,21,83.54047346882223,0.7916666666666666,0.5,adaptive_cells,0.46875,0.027949759818391172,0.04898924332344223,424.0,24.0,21.0,420.0,64.0,5.0,0.0,0.0,48.0,5.0,2.0,26.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,200,train,50,0.92,11,11,86.61923640049427,0.8333333333333334,0.5,adaptive_cells,0.49375,0.02602158752798397,0.046335565476190554,272.0,14.0,18.0,435.0,75.0,6.0,0.0,0.0,47.0,2.0,4.0,33.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,250,train,50,0.96,13,13,114.6631463655766,0.6875,0.5,adaptive_cells,0.51875,0.012822861802832453,0.029526515151515165,437.0,24.0,26.0,508.0,59.0,2.0,0.0,0.0,42.0,2.0,4.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,300,train,50,0.92,15,15,58.18928779486526,0.875,0.5,adaptive_cells,0.48125,0.02639709470336283,0.048803783382789456,486.0,22.0,31.0,537.0,115.0,5.0,0.0,0.0,52.0,2.0,7.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,350,train,50,0.9,18,18,77.8775528790782,0.8958333333333334,0.5,adaptive_cells,0.5125,0.03133047726055628,0.061531432748537895,283.0,9.0,29.0,486.0,99.0,3.0,0.0,0.0,44.0,2.0,4.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,400,train,50,0.86,13,13,93.32623066115308,0.8333333333333334,0.5,adaptive_cells,0.525,0.021895711453222385,0.04596354166666683,354.0,16.0,15.0,413.0,102.0,5.0,0.0,0.0,52.0,2.0,5.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,450,train,50,0.9,15,15,102.90295826176254,0.7916666666666666,0.5,adaptive_cells,0.5,0.025293712959322118,0.05129437869822473,400.0,25.0,23.0,507.0,159.0,7.0,0.0,0.0,42.0,2.0,5.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,500,train,49,1.2040816326530612,17,18,68.36996254290713,0.8958333333333334,0.5,adaptive_cells,0.51875,0.031148044243128004,0.051756656804733625,350.0,15.0,29.0,610.0,127.0,8.0,0.0,0.0,53.0,1.0,5.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,550,train,50,1.54,29,28,72.32277828708422,0.8541666666666666,0.5,adaptive_cells,0.5,0.03531758155712362,0.06895833333333323,387.0,20.0,25.0,442.0,86.0,3.0,0.0,0.0,40.0,3.0,6.0,47.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,600,train,50,1.64,18,18,81.47669393273966,0.8333333333333334,0.5,adaptive_cells,0.45625,0.03674376591490123,0.06454992711370267,372.0,17.0,30.0,568.0,86.0,3.0,0.0,0.0,38.0,2.0,5.0,38.0,20.0,2.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,650,train,50,1.8,25,25,110.86177116183711,0.7916666666666666,0.5,adaptive_cells,0.5375,0.043833081421965084,0.08325320512820489,322.0,12.0,32.0,543.0,37.0,0.0,0.0,0.0,37.0,0.0,6.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,700,train,50,1.8,14,14,57.433586590019885,0.9166666666666666,0.5,adaptive_cells,0.48125,0.021349729101514798,0.04577752976190497,390.0,26.0,22.0,406.0,51.0,0.0,0.0,0.0,63.0,5.0,3.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,750,train,46,1.9565217391304348,21,25,123.73596316002507,0.7083333333333334,0.5,adaptive_cells,0.46875,0.048631774804653895,0.07735272988505759,313.0,19.0,18.0,339.0,38.0,5.0,0.0,0.0,39.0,0.0,4.0,39.0,11.0,3.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,0.0,0.0,0.0
A_f0.9_cells__baldwinian__s1,A_f0.9_cells__baldwinian,A_f0.9_cells,A,baldwinian,1,800,train,50,1.98,25,21,56.93503474347822,0.9166666666666666,0.5,adaptive_cells,0.55625,0.04141044807897826,0.07869806590257866,449.0,25.0,32.0,461.0,69.0,6.0,0.0,0.0,55.0,4.0,4.0,46.0,17.0,1.0,0.0,0.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,0.0
