run_id,cell_id,condition,family,inheritance_mode,seed,band_upper,conditional_onset_tick,conditional_onset_generation,cooperative_onset_tick,cooperative_onset_generation
A_f1_blind__baldwinian__s15,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,15,0.06759172986669647,100.0,1.02,,
A_f1_blind__baldwinian__s16,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,16,0.06759172986669647,350.0,0.98,,
A_f1_blind__baldwinian__s17,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,17,0.06759172986669647,100.0,0.66,,
A_f1_blind__baldwinian__s18,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,18,0.06759172986669647,150.0,0.7755102040816326,,
A_f1_blind__baldwinian__s19,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,19,0.06759172986669647,50.0,0.78,,
A_f1_blind__baldwinian__s20,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,20,0.06759172986669647,350.0,1.2941176470588236,,
A_f1_blind__baldwinian__s21,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,21,0.06759172986669647,100.0,0.78,,
A_f1_blind__baldwinian__s22,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,22,0.06759172986669647,450.0,0.72,,
A_f1_blind__baldwinian__s23,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,23,0.06759172986669647,450.0,1.16,,
A_f1_blind__baldwinian__s24,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,24,0.06759172986669647,50.0,0.88,,
A_f1_blind__baldwinian__s25,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,25,0.06759172986669647,450.0,1.38,,
A_f1_blind__baldwinian__s26,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,26,0.06759172986669647,100.0,0.86,,
A_f1_blind__baldwinian__s27,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,27,0.06759172986669647,100.0,0.72,,
A_f1_blind__baldwinian__s28,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,28,0.06759172986669647,300.0,0.98,,
A_f1_blind__baldwinian__s29,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,29,0.06759172986669647,950.0,2.28,,
A_f1_blind__baldwinian__s30,A_f1_blind__baldwinian,A_f1_blind,A,baldwinian,30,0.06759172986669647,350.0,0.78,,
A_f1_blind__lamarckian__s1,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,1,0.05993114113623804,250.0,0.84,,
A_f1_blind__lamarckian__s2,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,2,0.05993114113623804,250.0,1.34,,
A_f1_blind__lamarckian__s3,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,3,0.05993114113623804,300.0,1.1,,
A_f1_blind__lamarckian__s4,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,4,0.05993114113623804,50.0,0.78,,
A_f1_blind__lamarckian__s5,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,5,0.05993114113623804,200.0,1.1,,
A_f1_blind__lamarckian__s6,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,6,0.05993114113623804,250.0,1.48,,
A_f1_blind__lamarckian__s7,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,7,0.05993114113623804,200.0,1.02,,
A_f1_blind__lamarckian__s8,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,8,0.05993114113623804,200.0,1.0,,
A_f1_blind__lamarckian__s9,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,9,0.05993114113623804,50.0,0.88,,
A_f1_blind__lamarckian__s10,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,10,0.05993114113623804,100.0,1.0638297872340423,,
A_f1_blind__lamarckian__s11,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,11,0.05993114113623804,250.0,0.98,,
A_f1_blind__lamarckian__s12,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,12,0.05993114113623804,150.0,0.82,,
A_f1_blind__lamarckian__s13,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,13,0.05993114113623804,200.0,0.94,,
A_f1_blind__lamarckian__s14,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,14,0.05993114113623804,100.0,0.82,,
A_f1_blind__lamarckian__s15,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,15,0.05993114113623804,100.0,0.8297872340425532,,
A_f1_blind__lamarckian__s16,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,16,0.05993114113623804,200.0,1.02,,
A_f1_blind__lamarckian__s17,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,17,0.05993114113623804,50.0,0.7,,
A_f1_blind__lamarckian__s18,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,18,0.05993114113623804,50.0,0.8,,
A_f1_blind__lamarckian__s19,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,19,0.05993114113623804,100.0,0.84,,
A_f1_blind__lamarckian__s20,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,20,0.05993114113623804,250.0,1.34,,
A_f1_blind__lamarckian__s21,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,21,0.05993114113623804,100.0,1.12,,
A_f1_blind__lamarckian__s22,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,22,0.05993114113623804,200.0,0.8,,
A_f1_blind__lamarckian__s23,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,23,0.05993114113623804,50.0,0.84,,
A_f1_blind__lamarckian__s24,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,24,0.05993114113623804,50.0,0.82,,
A_f1_blind__lamarckian__s25,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,25,0.05993114113623804,150.0,1.08,,
A_f1_blind__lamarckian__s26,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,26,0.05993114113623804,200.0,0.8,,
A_f1_blind__lamarckian__s27,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,27,0.05993114113623804,200.0,0.9,,
A_f1_blind__lamarckian__s28,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,28,0.05993114113623804,100.0,0.86,,
A_f1_blind__lamarckian__s29,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,29,0.05993114113623804,150.0,1.14,,
A_f1_blind__lamarckian__s30,A_f1_blind__lamarckian,A_f1_blind,A,lamarckian,30,0.05993114113623804,150.0,0.98,,
A_f1_cells__baldwinian__s1,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,1,0.06759172986669647,200.0,1.06,,
A_f1_cells__baldwinian__s2,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,2,0.06759172986669647,150.0,1.0212765957446808,,
A_f1_cells__baldwinian__s3,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,3,0.06759172986669647,50.0,0.78,,
A_f1_cells__baldwinian__s4,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,4,0.06759172986669647,350.0,0.92,,
A_f1_cells__baldwinian__s5,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,5,0.06759172986669647,100.0,0.78,,
A_f1_cells__baldwinian__s6,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,6,0.06759172986669647,300.0,1.26,,
A_f1_cells__baldwinian__s7,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,7,0.06759172986669647,50.0,0.88,,
A_f1_cells__baldwinian__s8,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,8,0.06759172986669647,300.0,1.2,,
A_f1_cells__baldwinian__s9,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,9,0.06759172986669647,50.0,0.82,,
A_f1_cells__baldwinian__s10,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,10,0.06759172986669647,350.0,1.2,,
A_f1_cells__baldwinian__s11,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,11,0.06759172986669647,550.0,1.46,,
A_f1_cells__baldwinian__s12,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,12,0.06759172986669647,50.0,0.66,,
A_f1_cells__baldwinian__s13,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,13,0.06759172986669647,300.0,0.82,,
A_f1_cells__baldwinian__s14,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,14,0.06759172986669647,150.0,1.06,,
A_f1_cells__baldwinian__s15,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,15,0.06759172986669647,100.0,0.9591836734693876,,
A_f1_cells__baldwinian__s16,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,16,0.06759172986669647,200.0,0.9,,
A_f1_cells__baldwinian__s17,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,17,0.06759172986669647,450.0,1.06,,
A_f1_cells__baldwinian__s18,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,18,0.06759172986669647,300.0,0.88,,
A_f1_cells__baldwinian__s19,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,19,0.06759172986669647,350.0,1.26,,
A_f1_cells__baldwinian__s20,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,20,0.06759172986669647,400.0,0.96,,
A_f1_cells__baldwinian__s21,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,21,0.06759172986669647,300.0,1.04,,
A_f1_cells__baldwinian__s22,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,22,0.06759172986669647,250.0,0.68,,
A_f1_cells__baldwinian__s23,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,23,0.06759172986669647,250.0,1.16,,
A_f1_cells__baldwinian__s24,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,24,0.06759172986669647,300.0,0.96,,
A_f1_cells__baldwinian__s25,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,25,0.06759172986669647,100.0,0.82,,
A_f1_cells__baldwinian__s26,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,26,0.06759172986669647,100.0,0.78,,
A_f1_cells__baldwinian__s27,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,27,0.06759172986669647,400.0,0.84,,
A_f1_cells__baldwinian__s28,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,28,0.06759172986669647,100.0,0.76,,
A_f1_cells__baldwinian__s29,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,29,0.06759172986669647,300.0,1.1041666666666667,,
A_f1_cells__baldwinian__s30,A_f1_cells__baldwinian,A_f1_cells,A,baldwinian,30,0.06759172986669647,50.0,0.7,,
A_f1_cells__lamarckian__s1,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,1,0.05993114113623804,200.0,0.78,,
A_f1_cells__lamarckian__s2,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,2,0.05993114113623804,50.0,0.7446808510638298,,
A_f1_cells__lamarckian__s3,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,3,0.05993114113623804,250.0,0.96,,
A_f1_cells__lamarckian__s4,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,4,0.05993114113623804,150.0,0.74,,
A_f1_cells__lamarckian__s5,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,5,0.05993114113623804,250.0,1.52,,
A_f1_cells__lamarckian__s6,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,6,0.05993114113623804,50.0,0.92,,
A_f1_cells__lamarckian__s7,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,7,0.05993114113623804,150.0,0.9302325581395348,,
A_f1_cells__lamarckian__s8,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,8,0.05993114113623804,200.0,0.88,,
A_f1_cells__lamarckian__s9,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,9,0.05993114113623804,50.0,0.84,,
A_f1_cells__lamarckian__s10,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,10,0.05993114113623804,100.0,0.9,,
A_f1_cells__lamarckian__s11,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,11,0.05993114113623804,350.0,0.92,,
A_f1_cells__lamarckian__s12,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,12,0.05993114113623804,50.0,0.8,,
A_f1_cells__lamarckian__s13,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,13,0.05993114113623804,200.0,1.22,,
A_f1_cells__lamarckian__s14,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,14,0.05993114113623804,200.0,0.8,,
A_f1_cells__lamarckian__s15,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,15,0.05993114113623804,250.0,1.08,,
A_f1_cells__lamarckian__s16,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,16,0.05993114113623804,200.0,0.9,,
A_f1_cells__lamarckian__s17,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,17,0.05993114113623804,150.0,0.86,,
A_f1_cells__lamarckian__s18,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,18,0.05993114113623804,200.0,0.88,,
A_f1_cells__lamarckian__s19,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,19,0.05993114113623804,50.0,0.78,,
A_f1_cells__lamarckian__s20,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,20,0.05993114113623804,150.0,1.16,,
A_f1_cells__lamarckian__s21,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,21,0.05993114113623804,150.0,1.36,,
A_f1_cells__lamarckian__s22,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,22,0.05993114113623804,200.0,0.88,,
A_f1_cells__lamarckian__s23,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,23,0.05993114113623804,150.0,1.18,,
A_f1_cells__lamarckian__s24,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,24,0.05993114113623804,50.0,0.82,,
A_f1_cells__lamarckian__s25,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,25,0.05993114113623804,200.0,1.2083333333333333,,
A_f1_cells__lamarckian__s26,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,26,0.05993114113623804,150.0,0.96,,
A_f1_cells__lamarckian__s27,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,27,0.05993114113623804,100.0,0.8,,
A_f1_cells__lamarckian__s28,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,28,0.05993114113623804,100.0,0.92,,
A_f1_cells__lamarckian__s29,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,29,0.05993114113623804,100.0,0.8,,
A_f1_cells__lamarckian__s30,A_f1_cells__lamarckian,A_f1_cells,A,lamarckian,30,0.05993114113623804,150.0,0.96,,
A_f1_move__baldwinian__s1,A_f1_move__baldwinian,A_f1_move,A,baldwinian,1,0.06759172986669647,200.0,0.98,,
A_f1_move__baldwinian__s2,A_f1_move__baldwinian,A_f1_move,A,baldwinian,2,0.06759172986669647,150.0,1.04,,
A_f1_move__baldwinian__s3,A_f1_move__baldwinian,A_f1_move,A,baldwinian,3,0.06759172986669647,350.0,1.56,,
A_f1_move__baldwinian__s4,A_f1_move__baldwinian,A_f1_move,A,baldwinian,4,0.06759172986669647,200.0,0.86,,
A_f1_move__baldwinian__s5,A_f1_move__baldwinian,A_f1_move,A,baldwinian,5,0.06759172986669647,450.0,1.4,,
A_f1_move__baldwinian__s6,A_f1_move__baldwinian,A_f1_move,A,baldwinian,6,0.06759172986669647,300.0,0.92,,
A_f1_move__baldwinian__s7,A_f1_move__baldwinian,A_f1_move,A,baldwinian,7,0.06759172986669647,150.0,1.0909090909090908,,
A_f1_move__baldwinian__s8,A_f1_move__baldwinian,A_f1_move,A,baldwinian,8,0.06759172986669647,50.0,0.78,,
A_f1_move__baldwinian__s9,A_f1_move__baldwinian,A_f1_move,A,baldwinian,9,0.06759172986669647,200.0,1.7608695652173914,,
A_f1_move__baldwinian__s10,A_f1_move__baldwinian,A_f1_move,A,baldwinian,10,0.06759172986669647,400.0,1.62,,
A_f1_move__baldwinian__s11,A_f1_move__baldwinian,A_f1_move,A,baldwinian,11,0.06759172986669647,400.0,1.1,,
A_f1_move__baldwinian__s12,A_f1_move__baldwinian,A_f1_move,A,baldwinian,12,0.06759172986669647,100.0,0.78,,
A_f1_move__baldwinian__s13,A_f1_move__baldwinian,A_f1_move,A,baldwinian,13,0.06759172986669647,100.0,0.8,,
A_f1_move__baldwinian__s14,A_f1_move__baldwinian,A_f1_move,A,baldwinian,14,0.06759172986669647,300.0,1.0,,
A_f1_move__baldwinian__s15,A_f1_move__baldwinian,A_f1_move,A,baldwinian,15,0.06759172986669647,200.0,1.46,,
A_f1_move__baldwinian__s16,A_f1_move__baldwinian,A_f1_move,A,baldwinian,16,0.06759172986669647,150.0,0.98,,
A_f1_move__baldwinian__s17,A_f1_move__baldwinian,A_f1_move,A,baldwinian,17,0.06759172986669647,400.0,0.76,,
A_f1_move__baldwinian__s18,A_f1_move__baldwinian,A_f1_move,A,baldwinian,18,0.06759172986669647,450.0,1.0,,
A_f1_move__baldwinian__s19,A_f1_move__baldwinian,A_f1_move,A,baldwinian,19,0.06759172986669647,200.0,1.1,,
A_f1_move__baldwinian__s20,A_f1_move__baldwinian,A_f1_move,A,baldwinian,20,0.06759172986669647,50.0,0.8,,
A_f1_move__baldwinian__s21,A_f1_move__baldwinian,A_f1_move,A,baldwinian,21,0.06759172986669647,250.0,0.86,,
A_f1_move__baldwinian__s22,A_f1_move__baldwinian,A_f1_move,A,baldwinian,22,0.06759172986669647,100.0,0.7,,
A_f1_move__baldwinian__s23,A_f1_move__baldwinian,A_f1_move,A,baldwinian,23,0.06759172986669647,150.0,0.78,,
A_f1_move__baldwinian__s24,A_f1_move__baldwinian,A_f1_move,A,baldwinian,24,0.06759172986669647,450.0,1.3,,
A_f1_move__baldwinian__s25,A_f1_move__baldwinian,A_f1_move,A,baldwinian,25,0.06759172986669647,350.0,0.9,,
A_f1_move__baldwinian__s26,A_f1_move__baldwinian,A_f1_move,A,baldwinian,26,0.06759172986669647,150.0,0.84,,
A_f1_move__baldwinian__s27,A_f1_move__baldwinian,A_f1_move,A,baldwinian,27,0.06759172986669647,300.0,0.66,,
A_f1_move__baldwinian__s28,A_f1_move__baldwinian,A_f1_move,A,baldwinian,28,0.06759172986669647,350.0,1.42,,
A_f1_move__baldwinian__s29,A_f1_move__baldwinian,A_f1_move,A,baldwinian,29,0.06759172986669647,400.0,1.5,,
A_f1_move__baldwinian__s30,A_f1_move__baldwinian,A_f1_move,A,baldwinian,30,0.06759172986669647,100.0,0.74,,
A_f1_move__lamarckian__s1,A_f1_move__lamarckian,A_f1_move,A,lamarckian,1,0.05993114113623804,150.0,0.86,,
A_f1_move__lamarckian__s2,A_f1_move__lamarckian,A_f1_move,A,lamarckian,2,0.05993114113623804,200.0,1.24,,
A_f1_move__lamarckian__s3,A_f1_move__lamarckian,A_f1_move,A,lamarckian,3,0.05993114113623804,200.0,1.1,,
A_f1_move__lamarckian__s4,A_f1_move__lamarckian,A_f1_move,A,lamarckian,4,0.05993114113623804,150.0,0.78,,
A_f1_move__lamarckian__s5,A_f1_move__lamarckian,A_f1_move,A,lamarckian,5,0.05993114113623804,300.0,1.08,,
A_f1_move__lamarckian__s6,A_f1_move__lamarckian,A_f1_move,A,lamarckian,6,0.05993114113623804,200.0,1.25,,
A_f1_move__lamarckian__s7,A_f1_move__lamarckian,A_f1_move,A,lamarckian,7,0.05993114113623804,200.0,0.8666666666666667,,
A_f1_move__lamarckian__s8,A_f1_move__lamarckian,A_f1_move,A,lamarckian,8,0.05993114113623804,100.0,0.96,,
A_f1_move__lamarckian__s9,A_f1_move__lamarckian,A_f1_move,A,lamarckian,9,0.05993114113623804,50.0,0.84,,
A_f1_move__lamarckian__s10,A_f1_move__lamarckian,A_f1_move,A,lamarckian,10,0.05993114113623804,150.0,1.12,,
A_f1_move__lamarckian__s11,A_f1_move__lamarckian,A_f1_move,A,lamarckian,11,0.05993114113623804,350.0,0.9,,
A_f1_move__lamarckian__s12,A_f1_move__lamarckian,A_f1_move,A,lamarckian,12,0.05993114113623804,50.0,0.86,,
A_f1_move__lamarckian__s13,A_f1_move__lamarckian,A_f1_move,A,lamarckian,13,0.05993114113623804,200.0,0.98,,
A_f1_move__lamarckian__s14,A_f1_move__lamarckian,A_f1_move,A,lamarckian,14,0.05993114113623804,100.0,0.8,,
A_f1_move__lamarckian__s15,A_f1_move__lamarckian,A_f1_move,A,lamarckian,15,0.05993114113623804,200.0,0.94,,
A_f1_move__lamarckian__s16,A_f1_move__lamarckian,A_f1_move,A,lamarckian,16,0.05993114113623804,100.0,0.88,,
A_f1_move__lamarckian__s17,A_f1_move__lamarckian,A_f1_move,A,lamarckian,17,0.05993114113623804,50.0,0.7,,
A_f1_move__lamarckian__s18,A_f1_move__lamarckian,A_f1_move,A,lamarckian,18,0.05993114113623804,150.0,0.88,,
A_f1_move__lamarckian__s19,A_f1_move__lamarckian,A_f1_move,A,lamarckian,19,0.05993114113623804,350.0,1.04,,
A_f1_move__lamarckian__s20,A_f1_move__lamarckian,A_f1_move,A,lamarckian,20,0.05993114113623804,50.0,0.8,,
A_f1_move__lamarckian__s21,A_f1_move__lamarckian,A_f1_move,A,lamarckian,21,0.05993114113623804,100.0,1.1041666666666667,,
A_f1_move__lamarckian__s22,A_f1_move__lamarckian,A_f1_move,A,lamarckian,22,0.05993114113623804,250.0,0.84,,
A_f1_move__lamarckian__s23,A_f1_move__lamarckian,A_f1_move,A,lamarckian,23,0.05993114113623804,200.0,1.0,,
A_f1_move__lamarckian__s24,A_f1_move__lamarckian,A_f1_move,A,lamarckian,24,0.05993114113623804,50.0,0.8,,
A_f1_move__lamarckian__s25,A_f1_move__lamarckian,A_f1_move,A,lamarckian,25,0.05993114113623804,150.0,1.1363636363636365,,
A_f1_move__lamarckian__s26,A_f1_move__lamarckian,A_f1_move,A,lamarckian,26,0.05993114113623804,50.0,0.84,,
A_f1_move__lamarckian__s27,A_f1_move__lamarckian,A_f1_move,A,lamarckian,27,0.05993114113623804,300.0,0.78,,
A_f1_move__lamarckian__s28,A_f1_move__lamarckian,A_f1_move,A,lamarckian,28,0.05993114113623804,150.0,1.2,,
A_f1_move__lamarckian__s29,A_f1_move__lamarckian,A_f1_move,A,lamarckian,29,0.05993114113623804,150.0,0.96,,
A_f1_move__lamarckian__s30,A_f1_move__lamarckian,A_f1_move,A,lamarckian,30,0.05993114113623804,150.0,0.94,,
C1__baldwinian__s1,C1__baldwinian,C1,C1,baldwinian,1,0.06759172986669647,,,,
C1__baldwinian__s2,C1__baldwinian,C1,C1,baldwinian,2,0.06759172986669647,,,,
C1__baldwinian__s3,C1__baldwinian,C1,C1,baldwinian,3,0.06759172986669647,,,,
C1__baldwinian__s4,C1__baldwinian,C1,C1,baldwinian,4,0.06759172986669647,,,,
C1__baldwinian__s5,C1__baldwinian,C1,C1,baldwinian,5,0.06759172986669647,,,,
C1__baldwinian__s6,C1__baldwinian,C1,C1,baldwinian,6,0.06759172986669647,,,,
C1__baldwinian__s7,C1__baldwinian,C1,C1,baldwinian,7,0.06759172986669647,,,,
C1__baldwinian__s8,C1__baldwinian,C1,C1,baldwinian,8,0.06759172986669647,,,,
C1__baldwinian__s9,C1__baldwinian,C1,C1,baldwinian,9,0.06759172986669647,,,,
C1__baldwinian__s10,C1__baldwinian,C1,C1,baldwinian,10,0.06759172986669647,,,,
C1__baldwinian__s11,C1__baldwinian,C1,C1,baldwinian,11,0.06759172986669647,,,,
C1__baldwinian__s12,C1__baldwinian,C1,C1,baldwinian,12,0.06759172986669647,,,,
C1__baldwinian__s13,C1__baldwinian,C1,C1,baldwinian,13,0.06759172986669647,,,,
C1__baldwinian__s14,C1__baldwinian,C1,C1,baldwinian,14,0.06759172986669647,,,,
C1__baldwinian__s15,C1__baldwinian,C1,C1,baldwinian,15,0.06759172986669647,,,,
C1__baldwinian__s16,C1__baldwinian,C1,C1,baldwinian,16,0.06759172986669647,,,,
C1__baldwinian__s17,C1__baldwinian,C1,C1,baldwinian,17,0.06759172986669647,,,,
C1__baldwinian__s18,C1__baldwinian,C1,C1,baldwinian,18,0.06759172986669647,,,,
C1__baldwinian__s19,C1__baldwinian,C1,C1,baldwinian,19,0.06759172986669647,,,,
C1__baldwinian__s20,C1__baldwinian,C1,C1,baldwinian,20,0.06759172986669647,,,,
C1__baldwinian__s21,C1__baldwinian,C1,C1,baldwinian,21,0.06759172986669647,,,,
C1__baldwinian__s22,C1__baldwinian,C1,C1,baldwinian,22,0.06759172986669647,,,,
C1__baldwinian__s23,C1__baldwinian,C1,C1,baldwinian,23,0.06759172986669647,,,,
C1__baldwinian__s24,C1__baldwinian,C1,C1,baldwinian,24,0.06759172986669647,,,,
C1__baldwinian__s25,C1__baldwinian,C1,C1,baldwinian,25,0.06759172986669647,,,,
C1__baldwinian__s26,C1__baldwinian,C1,C1,baldwinian,26,0.06759172986669647,,,,
C1__baldwinian__s27,C1__baldwinian,C1,C1,baldwinian,27,0.06759172986669647,,,,
C1__baldwinian__s28,C1__baldwinian,C1,C1,baldwinian,28,0.06759172986669647,,,,
C1__baldwinian__s29,C1__baldwinian,C1,C1,baldwinian,29,0.06759172986669647,,,,
C1__baldwinian__s30,C1__baldwinian,C1,C1,baldwinian,30,0.06759172986669647,,,,
C1__lamarckian__s1,C1__lamarckian,C1,C1,lamarckian,1,0.05993114113623804,,,,
C1__lamarckian__s2,C1__lamarckian,C1,C1,lamarckian,2,0.05993114113623804,,,,
C1__lamarckian__s3,C1__lamarckian,C1,C1,lamarckian,3,0.05993114113623804,,,,
C1__lamarckian__s4,C1__lamarckian,C1,C1,lamarckian,4,0.05993114113623804,,,,
C1__lamarckian__s5,C1__lamarckian,C1,C1,lamarckian,5,0.05993114113623804,,,,
C1__lamarckian__s6,C1__lamarckian,C1,C1,lamarckian,6,0.05993114113623804,,,,
C1__lamarckian__s7,C1__lamarckian,C1,C1,lamarckian,7,0.05993114113623804,,,,
C1__lamarckian__s8,C1__lamarckian,C1,C1,lamarckian,8,0.05993114113623804,,,,
C1__lamarckian__s9,C1__lamarckian,C1,C1,lamarckian,9,0.05993114113623804,,,,
C1__lamarckian__s10,C1__lamarckian,C1,C1,lamarckian,10,0.05993114113623804,,,,
C1__lamarckian__s11,C1__lamarckian,C1,C1,lamarckian,11,0.05993114113623804,,,,
C1__lamarckian__s12,C1__lamarckian,C1,C1,lamarckian,12,0.05993114113623804,,,,
C1__lamarckian__s13,C1__lamarckian,C1,C1,lamarckian,13,0.05993114113623804,,,,
C1__lamarckian__s14,C1__lamarckian,C1,C1,lamarckian,14,0.05993114113623804,,,,
C1__lamarckian__s15,C1__lamarckian,C1,C1,lamarckian,15,0.05993114113623804,,,,
C1__lamarckian__s16,C1__lamarckian,C1,C1,lamarckian,16,0.05993114113623804,,,,
C1__lamarckian__s17,C1__lamarckian,C1,C1,lamarckian,17,0.05993114113623804,,,,
C1__lamarckian__s18,C1__lamarckian,C1,C1,lamarckian,18,0.05993114113623804,,,,
C1__lamarckian__s19,C1__lamarckian,C1,C1,lamarckian,19,0.05993114113623804,,,,
C1__lamarckian__s20,C1__lamarckian,C1,C1,lamarckian,20,0.05993114113623804,,,,
C1__lamarckian__s21,C1__lamarckian,C1,C1,lamarckian,21,0.05993114113623804,,,,
C1__lamarckian__s22,C1__lamarckian,C1,C1,lamarckian,22,0.05993114113623804,,,,
C1__lamarckian__s23,C1__lamarckian,C1,C1,lamarckian,23,0.05993114113623804,,,,
C1__lamarckian__s24,C1__lamarckian,C1,C1,lamarckian,24,0.05993114113623804,,,,
C1__lamarckian__s25,C1__lamarckian,C1,C1,lamarckian,25,0.05993114113623804,,,,
C1__lamarckian__s26,C1__lamarckian,C1,C1,lamarckian,26,0.05993114113623804,,,,
C1__lamarckian__s27,C1__lamarckian,C1,C1,lamarckian,27,0.05993114113623804,,,,
