run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,expected_penalty_per_defection,realised_enforcement,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
C3_f0.3__lamarckian__s1,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,1,0.5,0.3,6.0,0,3.0,0.4549924357034796,1800,0,50,537,517,487,517,0
C3_f0.3__lamarckian__s2,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,2,0.5,0.3,6.0,0,3.0,0.4521465143757385,1800,0,50,525,505,475,505,0
C3_f0.3__lamarckian__s3,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,3,0.5,0.3,6.0,0,3.0,0.4521805661820964,1800,0,50,561,541,511,541,0
C3_f0.3__lamarckian__s4,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,4,0.5,0.3,6.0,0,3.0,0.46359130766298134,1800,0,50,530,510,480,510,0
C3_f0.3__lamarckian__s5,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,5,0.5,0.3,6.0,0,3.0,0.4732735076082716,1800,0,50,488,468,438,468,0
C3_f0.3__lamarckian__s6,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,6,0.5,0.3,6.0,0,3.0,0.47321079389910053,1800,0,50,524,504,474,504,0
C3_f0.3__lamarckian__s7,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,7,0.5,0.3,6.0,0,3.0,0.4495479204339964,1800,0,50,605,585,555,585,0
C3_f0.3__lamarckian__s8,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,8,0.5,0.3,6.0,0,3.0,0.4786680541103018,1800,0,50,616,596,566,596,0
C3_f0.3__lamarckian__s9,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,9,0.5,0.3,6.0,0,3.0,0.44773790951638065,1800,0,50,458,438,408,438,0
C3_f0.3__lamarckian__s10,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,10,0.5,0.3,6.0,0,3.0,0.47138437741686,1800,0,50,458,438,408,438,0
C3_f0.3__lamarckian__s11,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,11,0.5,0.3,6.0,0,3.0,0.4467265725288832,1800,0,50,514,494,464,494,0
C3_f0.3__lamarckian__s12,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,12,0.5,0.3,6.0,0,3.0,0.4983739837398374,1800,0,50,475,455,425,455,0
C3_f0.3__lamarckian__s13,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,13,0.5,0.3,6.0,0,3.0,0.48254545454545456,1800,0,50,555,535,505,535,0
C3_f0.3__lamarckian__s14,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,14,0.5,0.3,6.0,0,3.0,0.4755772646536412,1800,0,50,435,415,385,415,0
C3_f0.3__lamarckian__s15,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,15,0.5,0.3,6.0,0,3.0,0.459837019790454,1800,0,50,454,434,404,434,0
C3_f0.3__lamarckian__s16,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,16,0.5,0.3,6.0,0,3.0,0.47470962907455977,1800,0,50,523,503,473,503,0
C3_f0.3__lamarckian__s17,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,17,0.5,0.3,6.0,0,3.0,0.4707832573559884,1800,0,50,509,489,459,489,0
C3_f0.3__lamarckian__s18,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,18,0.5,0.3,6.0,0,3.0,0.4862348178137652,1800,0,50,470,450,420,450,0
C3_f0.3__lamarckian__s19,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,19,0.5,0.3,6.0,0,3.0,0.4745490981963928,1800,0,50,532,512,482,512,0
C3_f0.3__lamarckian__s20,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,20,0.5,0.3,6.0,0,3.0,0.4620573355817875,1800,0,50,512,492,462,492,0
C3_f0.3__lamarckian__s21,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,21,0.5,0.3,6.0,0,3.0,0.4669090909090909,1800,0,50,501,481,451,481,0
C3_f0.3__lamarckian__s22,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,22,0.5,0.3,6.0,0,3.0,0.4691164972634871,1800,0,50,541,521,491,521,0
C3_f0.3__lamarckian__s23,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,23,0.5,0.3,6.0,0,3.0,0.4646189735614308,1800,0,50,567,547,517,547,0
C3_f0.3__lamarckian__s24,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,24,0.5,0.3,6.0,0,3.0,0.4613545816733068,1800,0,50,506,486,456,486,0
C3_f0.3__lamarckian__s25,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,25,0.5,0.3,6.0,0,3.0,0.46765327695560255,1800,0,50,518,498,468,498,0
C3_f0.3__lamarckian__s26,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,26,0.5,0.3,6.0,0,3.0,0.4719836400817996,1800,0,50,435,415,385,415,0
C3_f0.3__lamarckian__s27,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,27,0.5,0.3,6.0,0,3.0,0.47723765432098764,1800,0,50,496,476,446,476,0
C3_f0.3__lamarckian__s28,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,28,0.5,0.3,6.0,0,3.0,0.447830763714593,1800,0,50,572,552,522,552,0
C3_f0.3__lamarckian__s29,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,29,0.5,0.3,6.0,0,3.0,0.4664,1800,0,50,524,504,474,504,0
C3_f0.3__lamarckian__s30,C3_f0.3__lamarckian,C3_f0.3,C3,lamarckian,30,0.5,0.3,6.0,0,3.0,0.4646153846153846,1800,0,50,517,497,467,497,0
