run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,expected_penalty_per_defection,realised_enforcement,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
C3_f0.5__baldwinian__s1,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,1,0.5,0.5,6.0,0,3.0,0.4332046332046332,1800,0,50,681,661,631,0,0
C3_f0.5__baldwinian__s2,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,2,0.5,0.5,6.0,0,3.0,0.48114380439287197,1800,0,50,669,649,619,0,0
C3_f0.5__baldwinian__s3,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,3,0.5,0.5,6.0,0,3.0,0.4562874251497006,1800,0,50,684,664,634,0,0
C3_f0.5__baldwinian__s4,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,4,0.5,0.5,6.0,0,3.0,0.46570972886762363,1800,0,50,642,622,592,0,0
C3_f0.5__baldwinian__s5,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,5,0.5,0.5,6.0,0,3.0,0.43841761827079934,1800,0,50,568,548,518,0,0
C3_f0.5__baldwinian__s6,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,6,0.5,0.5,6.0,0,3.0,0.4631130063965885,1800,0,50,658,638,608,0,0
C3_f0.5__baldwinian__s7,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,7,0.5,0.5,6.0,0,3.0,0.4608330149025602,1800,0,50,669,649,619,0,0
C3_f0.5__baldwinian__s8,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,8,0.5,0.5,6.0,0,3.0,0.4509063444108761,1800,0,50,721,701,671,0,0
C3_f0.5__baldwinian__s9,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,9,0.5,0.5,6.0,0,3.0,0.469557964970809,1800,0,50,675,655,625,0,0
C3_f0.5__baldwinian__s10,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,10,0.5,0.5,6.0,0,3.0,0.46808510638297873,1800,0,50,614,594,564,0,0
C3_f0.5__baldwinian__s11,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,11,0.5,0.5,6.0,0,3.0,0.4836102379883251,1800,0,50,651,631,601,0,0
C3_f0.5__baldwinian__s12,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,12,0.5,0.5,6.0,0,3.0,0.4514066496163683,1800,0,50,627,607,577,0,0
C3_f0.5__baldwinian__s13,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,13,0.5,0.5,6.0,0,3.0,0.46332193082478146,1800,0,50,694,674,644,0,0
C3_f0.5__baldwinian__s14,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,14,0.5,0.5,6.0,0,3.0,0.46766169154228854,1800,0,50,622,602,572,0,0
C3_f0.5__baldwinian__s15,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,15,0.5,0.5,6.0,0,3.0,0.44180790960451977,1800,0,50,652,632,602,0,0
C3_f0.5__baldwinian__s16,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,16,0.5,0.5,6.0,0,3.0,0.4567654123298639,1800,0,50,630,610,580,0,0
C3_f0.5__baldwinian__s17,C3_f0.5__baldwinian,C3_f0.5,C3,baldwinian,17,0.5,0.5,6.0,0,3.0,0.46194225721784776,1800,0,50,601,581,551,0,0
