run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,expected_penalty_per_defection,realised_enforcement,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
C3_f0.9__baldwinian__s12,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,12,0.5,0.9,6.0,0,3.0,0.3763975155279503,1800,0,50,585,565,535,0,0
C3_f0.9__baldwinian__s13,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,13,0.5,0.9,6.0,0,3.0,0.40090943539219404,1800,0,50,638,618,588,0,0
C3_f0.9__baldwinian__s14,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,14,0.5,0.9,6.0,0,3.0,0.4252146407591505,1800,0,50,601,581,551,0,0
C3_f0.9__baldwinian__s15,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,15,0.5,0.9,6.0,0,3.0,0.3941355674028941,1800,0,50,579,559,529,0,0
C3_f0.9__baldwinian__s16,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,16,0.5,0.9,6.0,0,3.0,0.38862745098039214,1800,0,50,622,602,572,0,0
C3_f0.9__baldwinian__s17,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,17,0.5,0.9,6.0,0,3.0,0.4081543182814555,1800,0,50,595,575,545,0,0
C3_f0.9__baldwinian__s18,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,18,0.5,0.9,6.0,0,3.0,0.4059040590405904,1800,0,50,611,591,561,0,0
C3_f0.9__baldwinian__s19,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,19,0.5,0.9,6.0,0,3.0,0.3940803382663848,1800,0,50,549,529,499,0,0
C3_f0.9__baldwinian__s20,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,20,0.5,0.9,6.0,0,3.0,0.3992314261315115,1800,0,50,620,600,570,0,0
C3_f0.9__baldwinian__s21,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,21,0.5,0.9,6.0,0,3.0,0.4340554922082858,1800,0,50,677,657,627,0,0
C3_f0.9__baldwinian__s22,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,22,0.5,0.9,6.0,0,3.0,0.37453646477132263,1800,0,50,615,595,565,0,0
C3_f0.9__baldwinian__s23,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,23,0.5,0.9,6.0,0,3.0,0.42677484787018255,1800,0,50,645,625,595,0,0
C3_f0.9__baldwinian__s24,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,24,0.5,0.9,6.0,0,3.0,0.39788135593220336,1800,0,50,594,574,544,0,0
C3_f0.9__baldwinian__s25,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,25,0.5,0.9,6.0,0,3.0,0.4180918091809181,1800,0,50,564,544,514,0,0
C3_f0.9__baldwinian__s26,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,26,0.5,0.9,6.0,0,3.0,0.40208249899879855,1800,0,50,551,531,501,0,0
C3_f0.9__baldwinian__s27,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,27,0.5,0.9,6.0,0,3.0,0.40481927710843374,1800,0,50,577,557,527,0,0
C3_f0.9__baldwinian__s28,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,28,0.5,0.9,6.0,0,3.0,0.39976780185758515,1800,0,50,612,592,562,0,0
C3_f0.9__baldwinian__s29,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,29,0.5,0.9,6.0,0,3.0,0.4033856317093311,1800,0,50,599,579,549,0,0
C3_f0.9__baldwinian__s30,C3_f0.9__baldwinian,C3_f0.9,C3,baldwinian,30,0.5,0.9,6.0,0,3.0,0.4022754977651361,1800,0,50,605,585,555,0,0
