run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,monitor_policy,mask_overlap,weight_kl,weight_gini,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,50,train,50,0.74,31,1,97.90731785348058,0.7708333333333334,0.5,static,0.475,0.0,0.0,369.0,0.0,0.0,279.0,113.0,0.0,0.0,0.0,49.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,100,train,50,0.74,8,8,66.21308785275504,0.9583333333333334,0.5,static,0.525,0.0,0.0,290.0,0.0,0.0,310.0,74.0,0.0,0.0,0.0,45.0,0.0,0.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,150,train,50,1.06,21,21,54.835960390231556,0.9375,0.5,static,0.48125,0.0,0.0,287.0,0.0,0.0,401.0,92.0,0.0,0.0,0.0,46.0,0.0,0.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,200,train,47,1.3617021276595744,14,17,55.99050379051624,0.9375,0.5,static,0.475,0.0,0.0,380.0,0.0,0.0,312.0,54.0,0.0,0.0,0.0,73.0,0.0,0.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,250,train,46,1.391304347826087,14,15,75.2842164120107,0.7916666666666666,0.5,static,0.5375,0.0,0.0,370.0,0.0,0.0,435.0,50.0,0.0,0.0,0.0,64.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,300,train,50,1.58,9,5,72.68592604462049,0.8541666666666666,0.5,static,0.5,0.0,0.0,365.0,0.0,0.0,363.0,73.0,0.0,0.0,0.0,73.0,0.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,350,train,50,1.5,14,14,81.73508338313299,0.8333333333333334,0.5,static,0.475,0.0,0.0,297.0,0.0,0.0,502.0,147.0,0.0,0.0,0.0,68.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,400,train,50,1.68,9,9,42.88171455300069,0.9791666666666666,0.5,static,0.48125,0.0,0.0,303.0,0.0,0.0,373.0,81.0,0.0,0.0,0.0,70.0,0.0,0.0,16.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,450,train,50,1.82,14,14,56.60104729529997,0.8958333333333334,0.5,static,0.50625,0.0,0.0,258.0,0.0,0.0,332.0,36.0,0.0,0.0,0.0,75.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,500,train,39,2.3076923076923075,11,22,62.452870103503166,0.8541666666666666,0.5,static,0.475,0.0,0.0,163.0,0.0,0.0,309.0,52.0,0.0,0.0,0.0,61.0,0.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
C2__lamarckian__s1,C2__lamarckian,C2,C2,lamarckian,1,550,train,36,2.6944444444444446,10,13,48.52539723261486,0.9166666666666666,0.5,static,0.48125,0.0,0.0,201.0,0.0,0.0,259.0,88.0,0.0,0.0,0.0,81.0,0.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
