run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,expected_penalty_per_defection,realised_enforcement,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
C3_f0.1__lamarckian__s18,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,18,0.5,0.1,6.0,0,3.0,0.4719607040523946,1800,0,50,495,475,445,475,0
C3_f0.1__lamarckian__s19,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,19,0.5,0.1,6.0,0,3.0,0.48899044453676777,1800,0,50,446,426,396,426,0
C3_f0.1__lamarckian__s20,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,20,0.5,0.1,6.0,0,3.0,0.49957912457912457,1800,0,50,568,548,518,548,0
C3_f0.1__lamarckian__s21,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,21,0.5,0.1,6.0,0,3.0,0.46656705267090026,1800,0,50,495,475,445,475,0
C3_f0.1__lamarckian__s22,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,22,0.5,0.1,6.0,0,3.0,0.46913078797725427,1800,0,50,464,444,414,444,0
C3_f0.1__lamarckian__s23,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,23,0.5,0.1,6.0,0,3.0,0.46085955487336916,1800,0,50,487,467,437,467,0
C3_f0.1__lamarckian__s24,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,24,0.5,0.1,6.0,0,3.0,0.47184231697506035,1800,0,50,529,509,479,509,0
C3_f0.1__lamarckian__s25,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,25,0.5,0.1,6.0,0,3.0,0.4765921552087727,1800,0,50,509,489,459,489,0
C3_f0.1__lamarckian__s26,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,26,0.5,0.1,6.0,0,3.0,0.4673708034703885,1800,0,50,507,487,457,487,0
C3_f0.1__lamarckian__s27,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,27,0.5,0.1,6.0,0,3.0,0.4923258559622196,1800,0,50,475,455,425,455,0
C3_f0.1__lamarckian__s28,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,28,0.5,0.1,6.0,0,3.0,0.465592972181552,1800,0,50,504,484,454,484,0
C3_f0.1__lamarckian__s29,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,29,0.5,0.1,6.0,0,3.0,0.46498819826907944,1800,0,50,568,548,518,548,0
C3_f0.1__lamarckian__s30,C3_f0.1__lamarckian,C3_f0.1,C3,lamarckian,30,0.5,0.1,6.0,0,3.0,0.4767123287671233,1800,0,50,416,396,366,396,0
