run_id,cell_id,condition,family,inheritance_mode,seed,window_end_tick,phase,population,mean_generation,births,deaths,total_stock,suppressed_fraction,coverage_realised,opportunities__train__m0__c0,opportunities__train__m0__c1,opportunities__train__m1__c0,opportunities__train__m1__c1,opportunities__heldout__m0__c0,opportunities__heldout__m0__c1,opportunities__heldout__m1__c0,opportunities__heldout__m1__c1,defections__train__m0__c0,defections__train__m0__c1,defections__train__m1__c0,defections__train__m1__c1,defections__heldout__m0__c0,defections__heldout__m0__c1,defections__heldout__m1__c0,defections__heldout__m1__c1,penalties__train__m0__c0,penalties__train__m0__c1,penalties__train__m1__c0,penalties__train__m1__c1,penalties__heldout__m0__c0,penalties__heldout__m0__c1,penalties__heldout__m1__c0,penalties__heldout__m1__c1
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,50,train,50,0.78,34,4,85.2314618225416,0.8333333333333334,0.5,208.0,85.0,81.0,235.0,47.0,19.0,0.0,0.0,25.0,9.0,16.0,34.0,21.0,8.0,0.0,0.0,0.0,0.0,16.0,34.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,100,train,50,0.84,11,11,52.16282968534364,0.9375,0.5,354.0,116.0,87.0,236.0,63.0,12.0,0.0,0.0,39.0,11.0,13.0,22.0,17.0,1.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,150,train,50,0.9,9,9,116.44630795246789,0.7291666666666666,0.5,409.0,168.0,123.0,388.0,47.0,19.0,0.0,0.0,32.0,15.0,5.0,19.0,7.0,3.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,200,train,50,0.96,11,11,68.75987595937677,0.8125,0.5,429.0,139.0,132.0,467.0,64.0,18.0,0.0,0.0,44.0,8.0,10.0,27.0,24.0,4.0,0.0,0.0,0.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,250,train,50,0.98,10,10,101.05413007395016,0.6666666666666666,0.5,472.0,155.0,107.0,272.0,65.0,24.0,0.0,0.0,40.0,6.0,11.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,300,train,50,1.0,15,15,94.05838956884025,0.8333333333333334,0.5,454.0,156.0,180.0,564.0,62.0,23.0,0.0,0.0,51.0,4.0,16.0,32.0,10.0,5.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,350,train,50,0.96,11,11,85.86266376331662,0.7291666666666666,0.5,352.0,129.0,139.0,387.0,91.0,27.0,0.0,0.0,49.0,4.0,13.0,15.0,17.0,2.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,400,train,50,0.98,5,5,77.7961053569881,0.8541666666666666,0.5,312.0,92.0,97.0,319.0,51.0,17.0,0.0,0.0,55.0,5.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,450,train,50,1.0,9,9,70.23478551901701,0.8958333333333334,0.5,300.0,101.0,115.0,422.0,78.0,25.0,0.0,0.0,50.0,2.0,14.0,17.0,20.0,3.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,500,train,50,1.3,20,20,54.13742267668444,0.9583333333333334,0.5,365.0,124.0,180.0,482.0,75.0,24.0,0.0,0.0,49.0,2.0,27.0,29.0,17.0,2.0,0.0,0.0,0.0,0.0,27.0,29.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,550,train,50,1.74,19,19,70.52040805425929,0.8333333333333334,0.5,377.0,169.0,118.0,347.0,30.0,10.0,0.0,0.0,52.0,11.0,15.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,600,train,50,1.96,20,20,91.43597520810656,0.8541666666666666,0.5,376.0,111.0,150.0,454.0,36.0,15.0,0.0,0.0,35.0,6.0,17.0,21.0,15.0,4.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,650,train,50,2.04,14,14,80.033886541279,0.8125,0.5,436.0,118.0,139.0,457.0,34.0,15.0,0.0,0.0,48.0,7.0,4.0,20.0,22.0,3.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,700,train,50,2.12,9,9,57.58770266650348,0.9375,0.5,356.0,117.0,128.0,376.0,56.0,26.0,0.0,0.0,44.0,12.0,11.0,13.0,24.0,6.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0
C3_f0.5__lamarckian__s1,C3_f0.5__lamarckian,C3_f0.5,C3,lamarckian,1,750,train,50,2.32,16,16,34.2108742016507,1.0,0.5,344.0,115.0,133.0,405.0,46.0,22.0,0.0,0.0,51.0,11.0,23.0,27.0,18.0,3.0,0.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0
