run_id,cell_id,condition,family,inheritance_mode,seed,coverage,fidelity,penalty,decorrelated,monitor_policy,expected_penalty_per_defection,realised_enforcement,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,ticks_completed,extinct,final_population,total_agents,births,deaths,warmstart_applied,warmstart_skipped
A_f0.7_move__baldwinian__s1,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,1,0.5,0.7,6.0,0,adaptive_move,3.0,0.48278560250391234,59,0.5357570422535213,0.07668619321979839,0.137714670022593,1800,0,50,689,669,639,0,0
A_f0.7_move__baldwinian__s2,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,2,0.5,0.7,6.0,0,adaptive_move,3.0,0.4370672097759674,59,0.5343661971830986,0.07037367712065207,0.12840567991391375,1800,0,50,633,613,583,0,0
A_f0.7_move__baldwinian__s3,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,3,0.5,0.7,6.0,0,adaptive_move,3.0,0.46580695584212584,59,0.5347711267605635,0.07497919672648709,0.132213185224884,1800,0,50,676,656,626,0,0
A_f0.7_move__baldwinian__s4,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,4,0.5,0.7,6.0,0,adaptive_move,3.0,0.46568821896072987,59,0.5351408450704225,0.06778081665835688,0.12701100686585295,1800,0,50,620,600,570,0,0
A_f0.7_move__baldwinian__s5,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,5,0.5,0.7,6.0,0,adaptive_move,3.0,0.4583496284708643,59,0.5434330985915491,0.06823822688325269,0.12720676047992366,1800,0,50,608,588,558,0,0
A_f0.7_move__baldwinian__s6,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,6,0.5,0.7,6.0,0,adaptive_move,3.0,0.4589041095890411,59,0.536919014084507,0.0712633495998242,0.12959299788419182,1800,0,50,611,591,561,0,0
A_f0.7_move__baldwinian__s7,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,7,0.5,0.7,6.0,0,adaptive_move,3.0,0.45683313975996903,59,0.5395246478873238,0.07258631290480817,0.13155851683675995,1800,0,50,658,638,608,0,0
A_f0.7_move__baldwinian__s8,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,8,0.5,0.7,6.0,0,adaptive_move,3.0,0.4452231648838067,59,0.5354401408450705,0.07046124075765013,0.13020718918193383,1800,0,50,682,662,632,0,0
A_f0.7_move__baldwinian__s9,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,9,0.5,0.7,6.0,0,adaptive_move,3.0,0.43833943833943834,59,0.535580985915493,0.07037913972582094,0.12922344893844936,1800,0,50,673,653,623,0,0
A_f0.7_move__baldwinian__s10,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,10,0.5,0.7,6.0,0,adaptive_move,3.0,0.44008264462809915,59,0.541531690140845,0.07225978649975587,0.13283184206108484,1800,0,50,609,589,559,0,0
A_f0.7_move__baldwinian__s11,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,11,0.5,0.7,6.0,0,adaptive_move,3.0,0.46312025033527043,59,0.5352992957746479,0.06965529373412954,0.128019695051568,1800,0,50,653,633,603,0,0
A_f0.7_move__baldwinian__s12,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,12,0.5,0.7,6.0,0,adaptive_move,3.0,0.4681680381117367,59,0.5422711267605633,0.07764033155708021,0.13826689871276074,1800,0,50,628,608,578,0,0
A_f0.7_move__baldwinian__s13,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,13,0.5,0.7,6.0,0,adaptive_move,3.0,0.47307692307692306,59,0.5429929577464788,0.07786077633255632,0.13833201086244357,1800,0,50,723,703,673,0,0
A_f0.7_move__baldwinian__s14,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,14,0.5,0.7,6.0,0,adaptive_move,3.0,0.46044810242341105,59,0.5376232394366195,0.06874259359756553,0.12872125611551324,1800,0,50,635,615,585,0,0
A_f0.7_move__baldwinian__s15,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,15,0.5,0.7,6.0,0,adaptive_move,3.0,0.4559223300970874,59,0.5364260563380283,0.0734254516747472,0.1329398758267039,1800,0,50,649,629,599,0,0
A_f0.7_move__baldwinian__s16,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,16,0.5,0.7,6.0,0,adaptive_move,3.0,0.4314779270633397,59,0.5396830985915492,0.07349107905191504,0.13461764755222647,1800,0,50,620,600,570,0,0
A_f0.7_move__baldwinian__s17,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,17,0.5,0.7,6.0,0,adaptive_move,3.0,0.44468546637744033,59,0.5366373239436619,0.07282039715194884,0.1310503158777827,1800,0,50,626,606,576,0,0
A_f0.7_move__baldwinian__s18,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,18,0.5,0.7,6.0,0,adaptive_move,3.0,0.45735785953177255,59,0.539137323943662,0.0691236703177373,0.12819431460509975,1800,0,50,596,576,546,0,0
A_f0.7_move__baldwinian__s19,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,19,0.5,0.7,6.0,0,adaptive_move,3.0,0.47361809045226133,59,0.5385915492957747,0.07192790956341903,0.1319691481375331,1800,0,50,627,607,577,0,0
A_f0.7_move__baldwinian__s20,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,20,0.5,0.7,6.0,0,adaptive_move,3.0,0.4410596026490066,59,0.5358274647887324,0.06551745579569813,0.12279470772121623,1800,0,50,656,636,606,0,0
A_f0.7_move__baldwinian__s21,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,21,0.5,0.7,6.0,0,adaptive_move,3.0,0.4436004557538929,59,0.5379049295774647,0.07523579414713902,0.13754008492043998,1800,0,50,684,664,634,0,0
A_f0.7_move__baldwinian__s22,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,22,0.5,0.7,6.0,0,adaptive_move,3.0,0.47422258592471356,59,0.5437147887323942,0.07292612269949846,0.13249639660298074,1800,0,50,634,614,584,0,0
A_f0.7_move__baldwinian__s23,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,23,0.5,0.7,6.0,0,adaptive_move,3.0,0.44209670865501827,59,0.5392605633802817,0.07539064509640422,0.13694363910636478,1800,0,50,639,619,589,0,0
A_f0.7_move__baldwinian__s24,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,24,0.5,0.7,6.0,0,adaptive_move,3.0,0.4523612261806131,59,0.5349119718309859,0.06901707972323286,0.1275413546115128,1800,0,50,653,633,603,0,0
A_f0.7_move__baldwinian__s25,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,25,0.5,0.7,6.0,0,adaptive_move,3.0,0.4484605087014726,59,0.5367077464788734,0.06824341527447905,0.12783933089058494,1800,0,50,600,580,550,0,0
A_f0.7_move__baldwinian__s26,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,26,0.5,0.7,6.0,0,adaptive_move,3.0,0.44006636250518455,59,0.5359683098591549,0.07621953982634196,0.13605079084183871,1800,0,50,566,546,516,0,0
A_f0.7_move__baldwinian__s27,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,27,0.5,0.7,6.0,0,adaptive_move,3.0,0.4738603094939356,59,0.5398943661971831,0.07040720587476804,0.1290141955325453,1800,0,50,613,593,563,0,0
A_f0.7_move__baldwinian__s28,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,28,0.5,0.7,6.0,0,adaptive_move,3.0,0.43962616822429906,59,0.5383274647887324,0.0705012078682275,0.13147138424580826,1800,0,50,644,624,594,0,0
A_f0.7_move__baldwinian__s29,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,29,0.5,0.7,6.0,0,adaptive_move,3.0,0.45685702375989995,59,0.5369718309859154,0.07011469148735582,0.12749370254884065,1800,0,50,631,611,581,0,0
A_f0.7_move__baldwinian__s30,A_f0.7_move__baldwinian,A_f0.7_move,A,baldwinian,30,0.5,0.7,6.0,0,adaptive_move,3.0,0.44721998388396456,59,0.5379049295774646,0.07049482017114599,0.1326103874125891,1800,0,50,586,566,536,0,0
