population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,majority_welfare,minority_welfare,cluster_0_welfare,cluster_1_welfare,cluster_2_welfare,min_utility,p10_utility,gini_utility,total_welfare_norm,minority_welfare_norm,alloc_public_good,alloc_majority_pork,alloc_minority_pork,alloc_prestige,alloc_periphery_buffer
two_cluster,400,8,utilitarian,204,0,-1,0.26040521246919474,,,,,,,0.4659519554963357,0.05485846944205385,0.4659519554963357,0.05485846944205385,,0.006521907899749177,0.020511554950123027,0.5070620475499774,1.0,1.0,0.0,1.0,0.0,0.0,0.0
two_cluster,400,8,egalitarian,204,0,-1,0.2,,,,,,,0.19999999999999996,0.20000000000000007,0.19999999999999996,0.20000000000000007,,0.19999999999999987,0.19999999999999993,0.0,-0.8546392005297736,-0.2574400272461157,0.19999999999999984,0.19999999999999998,0.20000000000000018,0.2000000000000001,0.19999999999999993
two_cluster,400,8,party,205,0,3,0.23428979028325372,0.3215180525357908,0.1461848620784299,0.1753331904573609,0.8826973243083047,0.8826973243083047,0.4975,0.14666993483581986,0.32190964573068753,0.14666993483581986,0.32190964573068753,,0.07515843366045906,0.11084770506567028,0.24161225303200262,-0.3140586800249407,-0.10226672285263778,0.30503353404692196,0.056791559350822,0.4753572470180598,0.07747876040398442,0.08533889918021186
two_cluster,400,8,individual,205,0,3,0.23396970274668724,0.3249882081746627,0.17265598151696326,0.1523322266576994,0.8826973243083047,0.8826973243083047,0.5975,0.14486209243231665,0.3230773130610579,0.14486209243231665,0.3230773130610579,,0.06951147692984462,0.108418203385119,0.24597009110781154,-0.3282108747298775,-0.10705580514489067,0.31024335890852117,0.04989914285445671,0.4755168408776464,0.07852820956361553,0.0858124477957603
two_cluster,400,8,score,205,0,6,0.22272332916361354,0.23188950159617736,0.22110576932257284,0.010783732273604518,0.554744704875081,0.554744704875081,0.85,0.2618861549075209,0.18356050341970614,0.2618861549075209,0.18356050341970614,,0.11322410561536021,0.16649156679312743,0.1147007927502115,-0.8254525679848075,0.46515981239154935,0.2764570612489198,0.33160341196929655,0.14644403698119218,0.07708690118524923,0.16840858861534228
two_cluster,400,8,latent_match,205,0,6,0.22272332916361354,0.23188950159617736,0.22110576932257284,0.010783732273604518,0.554744704875081,0.554744704875081,0.85,0.2618861549075209,0.18356050341970614,0.2618861549075209,0.18356050341970614,,0.11322410561536021,0.16649156679312743,0.1147007927502115,-0.8254525679848075,0.46515981239154935,0.2764570612489198,0.33160341196929655,0.14644403698119218,0.07708690118524923,0.16840858861534228
two_cluster,400,8,random_winner,205,0,5,0.24139301853317577,0.32965702409248543,0.23795416117372215,0.09170286291876328,0.5296417126414614,0.5296417126414614,0.9625,0.18581092032720747,0.296975116739144,0.18581092032720747,0.296975116739144,,0.12368830501022186,0.15673006240841686,0.15977034675693336,0.0,-0.0,0.3315154527961991,0.14464784418436075,0.4109833936580277,0.056853351827185684,0.05599995753422683
two_cluster,400,8,utilitarian,205,0,-1,0.2640105378112863,,,,,,,0.474864556918228,0.053156518704344624,0.474864556918228,0.053156518704344624,,0.005649721412589297,0.024441594233767055,0.5051469386015504,1.0,1.0,0.0,1.0,0.0,0.0,0.0
two_cluster,400,8,egalitarian,205,0,-1,0.2,,,,,,,0.2,0.19999999999999996,0.2,0.19999999999999996,,0.1999999999999999,0.19999999999999996,0.0,-1.8301307948142809,0.39773469916065685,0.19999999999999993,0.20000000000000004,0.19999999999999998,0.20000000000000004,0.20000000000000007
two_cluster,400,8,party,206,0,5,0.2286074355871899,0.28458792041124154,0.17206433282520797,0.11252358758603356,0.41216283044924407,0.41216283044924407,0.4975,0.28446180919499287,0.17275306197938686,0.28446180919499287,0.17275306197938686,,0.13154062576212208,0.15134076724972495,0.15822995504337145,0.0012734461328738561,8.408981263962223,0.2632006912356908,0.4025109245375236,0.12395093013449603,0.07706461450227135,0.13327283959001812
two_cluster,400,8,individual,206,0,6,0.22856728626624112,0.2885823840601112,0.21561569981224485,0.07296668424786637,0.4508287702541104,0.4508287702541104,0.8225,0.17599605741665608,0.28113851511582616,0.17599605741665608,0.28113851511582616,,0.12627908122009626,0.154498444960093,0.15016288080839013,0.0,-0.0,0.28206318374612316,0.1321618780505126,0.392628697460323,0.12183779727848992,0.07130844346455141
two_cluster,400,8,score,206,0,3,0.21781532386903354,0.2478291231366368,0.2114487603880268,0.03638036274861001,0.25716865688108526,0.25716865688108526,0.825,0.2540918533712436,0.1815387943668234,0.2540918533712436,0.1815387943668234,,0.15619365214577363,0.16842262097490662,0.10761645174538459,-0.34102805756030036,7.727348656465177,0.23496106830205737,0.3326957553326926,0.1516173813927582,0.13920667283079644,0.1415191221416955
two_cluster,400,8,latent_match,206,0,6,0.22856728626624112,0.2885823840601112,0.21561569981224485,0.07296668424786637,0.4508287702541104,0.4508287702541104,0.8225,0.17599605741665608,0.28113851511582616,0.17599605741665608,0.28113851511582616,,0.12627908122009626,0.154498444960093,0.15016288080839013,0.0,-0.0,0.28206318374612316,0.1321618780505126,0.392628697460323,0.12183779727848992,0.07130844346455141
two_cluster,400,8,random_winner,206,0,6,0.22856728626624112,0.2885823840601112,0.21561569981224485,0.07296668424786637,0.4508287702541104,0.4508287702541104,0.8225,0.17599605741665608,0.28113851511582616,0.17599605741665608,0.28113851511582616,,0.12627908122009626,0.154498444960093,0.15016288080839013,0.0,-0.0,0.28206318374612316,0.1321618780505126,0.392628697460323,0.12183779727848992,0.07130844346455141
two_cluster,400,8,utilitarian,206,0,-1,0.260095373644525,,,,,,,0.2519414811481191,0.2682492661409308,0.2519414811481191,0.2682492661409308,,0.037651649945037544,0.10120487372268637,0.28881345439268236,1.0,1.0,1.0,0.0,0.0,0.0,0.0
two_cluster,400,8,egalitarian,206,0,-1,0.2,,,,,,,0.19999999999999996,0.2,0.19999999999999996,0.2,,0.1999999999999999,0.19999999999999996,0.0,-0.9060900499126967,6.295053751685709,0.20000000000000004,0.19999999999999993,0.2,0.19999999999999996,0.20000000000000007
two_cluster,400,8,party,207,0,5,0.23125119130162247,0.3101374444200317,0.15236493818321326,0.15777250623681846,0.8330556941152998,0.8330556941152998,0.5,0.15236493818321326,0.3101374444200317,0.15236493818321326,0.3101374444200317,,0.09855588494283711,0.12742411651200475,0.21385167874764965,-0.19937504176840345,-0.06030588874979859,0.24630690268137256,0.0838946277914637,0.45488384154895345,0.13448468866593116,0.08042993931227913
two_cluster,400,8,individual,207,0,7,0.23107268169532916,0.34157741388291785,0.19569657931184362,0.14588083457107423,0.8771839970094871,0.8771839970094871,0.7575,0.32972802877380786,0.13241733461685035,0.32972802877380786,0.13241733461685035,,0.06108563305153773,0.10490489800929235,0.2662902364728241,-0.20474506196662945,-1.1211188293971994,0.263054283591991,0.5239261075719771,0.04862885384047384,0.061499375279824714,0.10289137971573313
two_cluster,400,8,score,207,0,5,0.22627860520196819,0.26625833712667263,0.2173534662707651,0.04890487085590753,0.8330556941152998,0.8330556941152998,0.8175,0.1635058733504354,0.28905133705350106,0.1635058733504354,0.28905133705350106,,0.12266898986671845,0.14482731846294108,0.1742270033575788,-0.3489630014700511,-0.18616905407795659,0.23493305374718398,0.11447964263466573,0.4080575015132214,0.16327258176368561,0.07925722034124325
two_cluster,400,8,latent_match,207,0,5,0.22627860520196819,0.26625833712667263,0.2173534662707651,0.04890487085590753,0.8330556941152998,0.8330556941152998,0.8175,0.1635058733504354,0.28905133705350106,0.1635058733504354,0.28905133705350106,,0.12266898986671845,0.14482731846294108,0.1742270033575788,-0.3489630014700511,-0.18616905407795659,0.23493305374718398,0.11447964263466573,0.4080575015132214,0.16327258176368561,0.07925722034124325
two_cluster,400,8,random_winner,207,0,2,0.23787879397293984,0.3826058180006788,0.21767473648758598,0.1649310815130928,0.27147684702894975,0.27147684702894975,0.8775,0.15551697758610003,0.32024061035977963,0.15551697758610003,0.32024061035977963,,0.12509116276588825,0.14310840620507864,0.21922134480992694,0.0,0.0,0.16593569648095174,0.13826863968455846,0.5196705099094204,0.06930237613157014,0.10682277779349914
two_cluster,400,8,utilitarian,207,0,-1,0.2711206812850743,,,,,,,0.054468755763642795,0.4877726068065057,0.054468755763642795,0.4877726068065057,,0.005366567601284501,0.025293747781669245,0.5020514801767391,1.0,1.0,0.0,0.0,1.0,0.0,0.0
two_cluster,400,8,egalitarian,207,0,-1,0.20000000000000004,,,,,,,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,,0.19999999999999993,0.19999999999999998,0.0,-1.1394898736424237,-0.7177172892941392,0.2000000000000001,0.20000000000000004,0.20000000000000004,0.19999999999999998,0.19999999999999982
two_cluster,400,8,party,208,0,5,0.225393771636268,0.29142009822623666,0.15936744504629935,0.1320526531799373,0.48038419892900586,0.48038419892900586,0.5,0.15936744504629935,0.29142009822623666,0.15936744504629935,0.29142009822623666,,0.1255679841076861,0.14255466668672515,0.1824574449049312,-0.3906724716132581,0.4512966813439597,0.2191493491948178,0.11723097272712125,0.42510743917944105,0.0772366451349949,0.1612755937636249
